,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
2141,71.5,190,73.0,40.5,6,16,13,8,4,5,5,8,17,17,15,12,16,16,11,13.166,4.474,9.048,0.55,0.999,2.784,0.359,3.477,6.262,0.555,3.217,3.546,0.907,0.428,1.048,1.476,5.215,0.381,0.021,2.618,2.286,2.76,10.31,3.953,2.094,2.736,1.668,2.311,0.722,0.309,0.547,0.565,1.5,3.405,0.441,46.965,46.823,8.288,3.477,7.715,0.537,1.333,3.785,0.352,2.143,3.93,0.545,0.713,1.001,0.712,0.309,0.476,0.649,1.119,2.451,0.457,3.9,-0.5,3.4,0.621,0.308,0.392,2.1,4.9,3.5,36.5,0.8,0.1,19.8,25.4
2142,71.0,175,71.25,29.0,6,9,6,12,5,6,14,11,10,12,7,7,13,10,10,7.59,2.82,6.639,0.49,0.871,2.821,0.309,1.947,3.822,0.509,1.076,2.28,0.472,0.641,1.18,1.821,2.846,0.923,0.179,2.923,1.819,-6.462,13.186,1.641,1.487,2.13,0.462,0.641,0.721,0.36,0.692,0.52,1.129,2.486,0.454,55.158,55.22,9.256,3.924,9.358,0.495,1.41,4.562,0.309,2.513,4.795,0.524,0.641,0.769,0.834,0.742,1.078,0.688,1.128,2.951,0.382,-2.2,0.0,-2.2,0.497,0.425,0.343,2.4,4.7,3.5,17.4,1.7,0.6,27.7,17.3
2143,73.0,150,78.0,30.5,5,12,15,14,10,7,5,14,11,9,6,12,12,10,10,12.326,4.024,9.324,0.56,2.396,5.882,0.407,1.629,3.44,0.474,1.882,2.442,0.771,0.627,1.419,2.046,1.812,0.814,0.021,1.418,1.932,1.489,16.376,1.86,0.955,1.674,0.278,0.325,0.855,0.651,0.977,0.666,0.695,2.138,0.325,45.098,44.526,8.954,3.674,7.838,0.571,1.604,4.163,0.385,2.069,3.675,0.563,0.419,0.49,0.855,0.488,0.765,0.638,1.164,2.419,0.481,0.8,-0.9,-0.1,0.593,0.631,0.262,2.9,7.2,5.0,12.4,1.8,0.1,12.0,23.3
2144,75.5,205,78.25,32.5,11,18,8,9,9,7,12,11,14,13,19,15,12,9,11,14.71,5.221,11.623,0.515,1.531,4.532,0.338,3.689,7.088,0.52,2.734,3.401,0.804,0.578,1.577,2.155,6.535,1.089,0.134,2.512,2.31,15.001,12.402,3.646,2.735,2.732,1.377,2.333,0.59,0.443,0.732,0.605,1.868,4.022,0.464,52.865,52.768,9.733,4.2,8.912,0.546,1.333,4.176,0.319,2.867,4.734,0.606,0.978,1.133,0.863,0.511,0.755,0.677,1.376,2.845,0.484,4.7,-0.4,4.3,0.561,0.39,0.293,2.5,6.7,4.6,36.3,2.1,0.5,16.1,26.5
2145,77.5,225,81.0,26.0,7,7,7,5,6,7,13,8,11,11,10,5,14,6,10,8.763,3.121,6.761,0.521,0.809,1.998,0.405,2.309,4.762,0.485,1.715,2.644,0.649,0.642,2.095,2.737,2.905,1.619,0.12,2.81,1.761,-0.57,11.025,2.808,2.07,2.191,0.857,1.238,0.692,0.549,1.168,0.47,0.905,2.356,0.384,55.058,55.294,7.69,3.238,8.0,0.481,1.214,3.761,0.323,2.024,4.239,0.477,0.358,0.427,0.838,0.687,1.142,0.602,0.977,2.667,0.366,-1.5,1.4,-0.1,0.553,0.296,0.391,2.5,8.5,5.4,16.0,2.9,0.4,26.2,17.5
2146,70.0,170,77.0,33.5,4,12,14,7,7,7,6,11,15,14,15,10,15,13,11,6.913,2.224,5.356,0.502,0.933,2.578,0.362,1.289,2.776,0.464,1.533,1.911,0.802,0.332,1.001,1.333,4.157,0.578,0.021,1.868,1.243,2.775,13.824,1.513,1.598,1.536,0.598,0.912,0.656,0.155,0.357,0.434,0.534,1.509,0.354,39.254,39.39,7.623,3.245,7.133,0.534,1.134,3.844,0.295,2.112,3.289,0.642,0.622,0.734,0.847,0.421,0.556,0.757,1.067,2.0,0.533,1.9,-0.7,1.1,0.558,0.481,0.357,2.0,5.3,3.7,29.2,1.5,0.1,23.2,18.5
2147,72.5,165,78.0,28.0,5,18,7,13,4,7,14,12,10,13,6,16,15,9,10,12.881,4.571,10.976,0.493,1.69,5.716,0.296,2.881,5.263,0.547,2.048,2.548,0.804,0.688,1.193,1.881,2.831,1.215,0.095,1.667,2.023,6.311,12.694,2.952,1.929,2.19,0.977,1.238,0.789,0.502,0.881,0.57,1.405,3.145,0.447,57.526,57.414,10.047,4.073,9.762,0.515,1.904,5.383,0.354,2.167,4.38,0.495,0.452,0.571,0.792,0.524,0.833,0.629,1.191,2.976,0.4,0.4,-0.4,0.1,0.532,0.521,0.232,2.5,4.7,3.5,14.7,2.1,0.3,12.1,21.4
2148,72.5,180,72.25,30.0,13,20,8,12,9,8,19,16,20,13,9,16,18,19,14,17.489,6.532,12.17,0.557,0.489,1.531,0.319,6.044,10.639,0.568,3.935,4.384,0.898,0.639,2.084,2.723,8.361,1.894,0.085,3.361,2.149,15.465,11.193,3.574,4.231,3.361,1.171,1.51,0.775,0.617,1.362,0.453,4.257,7.766,0.548,67.771,67.977,9.467,3.894,9.383,0.505,1.68,5.044,0.333,2.211,4.338,0.51,0.829,0.914,0.907,0.256,0.489,0.524,1.129,2.936,0.385,4.4,0.9,5.3,0.62,0.126,0.36,2.3,6.6,4.6,35.4,2.8,0.2,19.2,23.3
2149,73.0,190,79.25,28.5,6,6,11,13,3,5,9,11,13,11,6,4,11,8,11,7.146,2.415,5.635,0.498,0.78,2.243,0.348,1.634,3.391,0.482,1.539,2.584,0.596,0.634,0.975,1.609,4.002,0.951,0.049,2.854,1.878,3.025,13.089,1.805,1.539,2.05,0.659,0.73,0.903,0.243,0.463,0.525,0.731,2.196,0.333,53.229,53.605,10.512,4.221,10.415,0.505,2.073,6.147,0.337,2.145,4.268,0.503,0.365,0.536,0.681,0.463,0.828,0.559,1.319,2.904,0.454,-0.9,-0.9,-1.8,0.528,0.398,0.459,2.5,3.8,3.1,21.9,1.8,0.2,29.6,16.1
2150,74.0,205,74.25,31.0,11,13,16,11,4,6,12,14,8,7,10,11,13,14,12,13.477,4.739,10.144,0.574,2.166,5.501,0.394,2.573,4.643,0.554,1.834,2.786,0.658,0.642,1.334,1.976,2.167,0.712,0.143,2.072,1.929,-0.832,14.623,2.808,1.714,2.263,0.571,0.714,0.8,0.833,1.572,0.53,1.169,2.358,0.496,60.107,60.198,8.143,3.333,8.499,0.479,1.476,4.547,0.325,1.857,3.952,0.47,0.406,0.548,0.741,0.596,0.882,0.676,0.857,2.524,0.34,-0.4,0.8,0.4,0.593,0.542,0.275,2.3,4.8,3.6,11.7,1.2,0.4,15.4,20.2
2151,74.5,200,76.0,36.0,10,10,11,9,7,8,10,17,10,10,12,8,17,9,12,10.075,3.375,7.85,0.511,1.276,3.499,0.365,2.099,4.349,0.483,2.051,3.351,0.612,0.424,1.551,1.975,4.324,1.575,0.2,3.699,2.501,5.174,11.444,2.8,3.35,2.401,1.15,1.574,0.731,0.251,0.551,0.456,0.699,2.225,0.314,54.719,55.024,9.199,3.774,8.648,0.532,1.649,4.301,0.383,2.126,4.352,0.489,0.698,0.901,0.775,0.374,0.575,0.65,1.049,2.877,0.365,-0.5,0.0,-0.5,0.54,0.446,0.427,1.7,6.2,3.9,24.3,2.9,0.7,28.4,21.4
2152,77.0,205,83.0,29.5,11,12,16,11,11,4,13,18,8,8,8,10,7,9,12,12.709,4.447,10.134,0.539,2.022,5.778,0.35,2.424,4.354,0.557,1.799,2.266,0.794,0.71,2.024,2.734,2.489,1.425,0.11,1.667,2.022,7.556,13.353,3.38,1.844,1.957,0.643,0.777,0.828,1.045,1.646,0.635,0.735,1.934,0.38,55.782,55.998,8.333,3.444,7.978,0.522,1.444,4.266,0.338,2.002,3.713,0.539,0.49,0.623,0.787,0.692,1.088,0.636,0.823,2.002,0.411,0.3,0.8,1.1,0.571,0.57,0.224,2.8,8.4,5.5,13.4,2.5,0.4,13.0,20.4
2153,76.5,205,77.0,33.0,8,11,11,11,10,4,5,11,11,11,7,9,12,11,12,8.999,3.049,7.098,0.514,1.194,3.706,0.322,1.854,3.389,0.547,1.707,2.341,0.729,0.781,1.829,2.61,2.951,0.706,0.074,1.95,1.561,2.0,12.614,2.243,1.318,1.976,0.66,0.779,0.847,0.462,0.926,0.499,0.732,1.683,0.435,49.347,49.368,9.78,4.025,9.001,0.543,1.731,4.755,0.364,2.292,4.244,0.54,0.317,0.488,0.65,0.538,0.877,0.613,1.438,2.878,0.5,-0.1,-0.4,-0.5,0.554,0.522,0.33,3.3,7.9,5.5,18.5,1.4,0.3,19.3,18.1
2154,73.5,205,74.0,34.0,6,12,13,9,9,7,6,11,18,14,16,10,17,9,11,13.536,4.925,10.318,0.555,1.61,4.245,0.379,3.317,6.073,0.546,2.074,3.122,0.664,0.658,1.463,2.121,3.755,1.145,0.022,2.051,1.658,3.025,12.534,3.366,1.781,2.171,1.268,1.805,0.702,0.416,0.83,0.501,1.634,3.438,0.475,37.809,37.642,5.758,2.39,6.391,0.45,0.976,3.171,0.308,1.416,3.22,0.44,0.389,0.513,0.758,0.245,0.462,0.53,0.78,2.245,0.347,4.5,1.4,5.9,0.579,0.411,0.303,3.6,8.5,6.0,41.4,3.0,0.1,14.9,32.3
2155,72.0,185,73.0,32.5,8,13,19,13,8,7,9,8,16,12,16,10,15,13,12,14.573,4.738,11.094,0.518,2.024,5.619,0.36,2.715,5.476,0.496,3.073,4.003,0.768,0.713,1.883,2.596,3.879,0.668,0.094,2.715,2.596,0.714,13.674,3.096,1.597,3.333,1.12,1.667,0.672,0.431,0.738,0.584,1.168,3.072,0.38,58.818,58.462,10.548,4.452,10.287,0.513,1.644,4.76,0.345,2.808,5.522,0.509,0.716,0.929,0.771,0.382,0.761,0.502,1.714,3.834,0.447,1.2,0.0,1.2,0.567,0.506,0.361,2.5,7.1,4.7,23.0,1.1,0.3,17.4,24.0
2156,72.5,170,79.25,30.0,6,12,16,9,9,10,12,6,18,8,6,9,16,8,11,13.42,4.5,10.107,0.575,2.631,6.762,0.389,1.868,3.342,0.559,1.79,2.208,0.811,1.026,1.814,2.84,4.709,0.684,0.158,3.817,2.841,5.55,16.192,1.945,2.79,1.975,0.552,0.659,0.838,0.422,0.711,0.594,0.897,1.974,0.454,56.791,56.721,10.976,4.684,10.684,0.514,1.607,5.106,0.315,3.077,5.578,0.552,1.052,1.316,0.799,0.472,0.658,0.717,1.553,3.606,0.431,0.7,-0.3,0.4,0.606,0.669,0.218,4.1,7.2,5.6,25.9,1.2,0.5,25.6,23.2
2157,77.0,215,78.0,31.5,4,11,9,6,6,9,8,10,12,10,7,8,16,11,11,8.874,3.15,7.301,0.545,1.651,4.151,0.398,1.501,3.149,0.477,0.925,1.325,0.698,0.949,1.375,2.324,2.224,0.451,0.076,1.5,0.977,1.699,15.535,1.601,0.698,1.275,0.351,0.475,0.739,0.451,0.975,0.463,0.7,1.7,0.412,34.851,34.853,6.301,2.452,6.001,0.525,1.401,3.625,0.386,1.05,2.375,0.442,0.3,0.374,0.802,0.149,0.374,0.398,0.599,1.624,0.369,1.2,0.2,1.5,0.563,0.569,0.181,5.6,8.3,7.0,23.5,1.3,0.4,16.0,23.7
2158,75.5,185,76.0,27.5,9,11,11,12,6,3,7,9,12,13,6,7,16,9,12,5.922,2.187,4.763,0.523,0.607,1.975,0.307,1.579,2.79,0.566,0.946,1.343,0.704,0.341,0.974,1.315,1.553,0.815,0.13,1.34,1.053,3.026,10.82,1.841,0.527,1.314,0.449,0.449,1.0,0.474,0.71,0.668,0.659,1.632,0.404,29.865,29.86,6.106,2.474,4.922,0.62,1.158,2.685,0.431,1.317,2.237,0.589,0.342,0.473,0.723,0.184,0.315,0.584,0.79,1.447,0.546,-0.5,-1.2,-1.7,0.553,0.415,0.282,2.5,7.2,4.8,15.6,2.7,0.8,20.0,20.2
2159,72.0,160,78.0,29.5,5,6,14,5,6,6,7,10,15,11,12,5,9,5,11,2.359,0.923,2.36,0.456,0.307,1.05,0.292,0.616,1.308,0.471,0.206,0.513,0.402,0.229,0.925,1.154,2.64,0.615,0.0,2.103,0.997,-3.358,14.344,0.564,0.639,0.691,0.231,0.358,0.645,0.051,0.155,0.329,0.334,0.794,0.421,27.121,27.464,5.665,2.359,5.333,0.531,0.948,2.306,0.411,1.411,3.027,0.466,0.64,0.793,0.807,0.204,0.36,0.567,0.563,1.872,0.301,-2.2,-0.6,-2.8,0.456,0.445,0.217,1.9,7.4,4.8,29.3,2.2,0.0,44.9,15.6
2160,74.0,185,81.0,28.5,7,12,9,11,12,6,9,14,12,11,8,10,8,6,10,6.222,2.304,6.0,0.44,0.667,2.725,0.245,1.639,3.277,0.5,0.944,1.611,0.586,0.751,1.888,2.639,2.221,0.582,0.056,1.999,1.473,-4.277,10.413,1.834,0.806,1.502,0.416,0.613,0.679,0.501,0.832,0.602,0.723,1.832,0.395,38.25,38.094,7.499,2.945,6.722,0.558,1.612,3.776,0.427,1.334,2.944,0.453,0.334,0.444,0.752,0.248,0.444,0.559,0.752,2.056,0.366,-1.4,0.1,-1.3,0.464,0.454,0.269,4.1,10.8,7.3,18.8,1.5,0.3,23.0,20.3
2161,73.0,215,79.0,32.0,4,11,12,15,4,4,12,9,6,8,6,9,16,12,10,14.267,4.901,11.269,0.541,2.389,6.805,0.351,2.513,4.462,0.563,2.074,2.78,0.746,0.805,1.61,2.415,1.462,1.195,0.074,2.122,2.074,7.122,14.986,2.438,1.854,2.464,0.78,0.904,0.863,0.438,0.878,0.499,1.293,2.683,0.482,59.568,59.193,9.949,4.072,9.757,0.51,1.805,5.269,0.343,2.268,4.487,0.505,0.416,0.512,0.812,0.513,0.806,0.636,1.341,3.172,0.423,-0.8,0.1,-0.7,0.571,0.604,0.247,2.9,5.8,4.3,7.8,2.0,0.2,14.5,21.9
2162,73.0,205,75.25,33.5,5,13,11,10,8,5,15,8,13,15,15,10,14,13,12,15.257,5.543,11.256,0.561,1.544,3.741,0.413,3.998,7.516,0.532,2.628,3.799,0.692,0.485,1.916,2.401,3.715,1.086,0.2,4.2,2.027,-4.543,11.388,4.228,2.657,3.0,1.97,2.684,0.734,0.143,0.43,0.333,1.886,4.401,0.429,55.917,55.203,8.143,3.513,8.943,0.455,1.114,4.285,0.26,2.4,4.658,0.515,0.914,1.114,0.82,0.228,0.572,0.399,1.258,2.972,0.423,0.1,1.3,1.4,0.59,0.332,0.338,1.8,7.7,4.6,23.7,2.0,0.6,24.5,27.3
2163,72.0,160,78.0,31.0,9,15,7,12,4,8,13,13,4,11,9,14,13,12,12,11.873,4.176,8.701,0.556,1.327,3.95,0.336,2.849,4.75,0.6,2.201,2.875,0.766,0.299,1.125,1.424,0.925,0.85,0.023,1.426,1.0,2.125,9.905,3.55,1.999,1.95,0.949,1.024,0.927,0.825,1.149,0.718,1.073,2.575,0.417,39.061,39.032,6.15,2.525,5.674,0.542,1.1,3.2,0.344,1.425,2.475,0.576,0.35,0.375,0.933,0.275,0.425,0.647,0.8,1.675,0.478,0.3,0.2,0.5,0.596,0.454,0.33,1.6,6.4,3.9,8.8,2.2,0.1,12.5,26.4
2164,76.0,225,76.0,33.0,9,14,13,8,9,8,15,9,13,15,7,13,16,13,12,16.78,5.976,14.099,0.532,3.05,8.124,0.375,2.928,5.976,0.49,1.78,2.488,0.715,0.537,1.609,2.146,2.854,1.536,0.096,2.367,2.194,0.316,14.752,3.317,2.512,2.001,1.073,1.365,0.786,0.586,1.267,0.463,1.268,3.34,0.38,54.179,54.418,7.537,3.145,8.391,0.449,1.245,4.268,0.292,1.902,4.122,0.461,0.807,1.026,0.787,0.416,0.804,0.517,0.683,2.292,0.298,1.3,1.3,2.6,0.552,0.576,0.176,2.3,6.9,4.6,19.4,2.8,0.3,13.5,29.7
2165,72.0,150,75.0,35.0,7,15,5,18,5,8,19,4,13,14,9,12,13,13,11,11.174,4.124,9.7,0.446,0.402,1.327,0.303,3.724,8.374,0.445,2.525,3.002,0.841,0.301,1.724,2.025,3.301,0.8,0.25,3.699,2.25,0.0,11.697,2.399,1.8,2.449,0.75,0.974,0.77,0.449,1.201,0.374,2.525,6.199,0.407,55.905,55.738,8.15,3.449,8.75,0.466,1.251,4.326,0.289,2.199,4.424,0.497,0.8,0.95,0.842,0.249,0.552,0.451,1.15,2.925,0.393,-1.4,1.0,-0.4,0.507,0.137,0.309,1.2,6.2,3.8,20.0,1.4,0.8,25.1,23.7
2166,77.5,200,77.0,29.0,12,7,8,5,5,4,11,15,11,9,13,6,12,10,11,6.3,2.475,5.551,0.45,0.05,0.201,0.249,2.425,5.349,0.453,1.299,1.949,0.666,0.35,1.574,1.924,2.524,0.475,0.099,1.35,1.7,-3.2,8.76,2.599,0.85,1.45,0.324,0.649,0.499,0.974,1.976,0.493,1.125,2.726,0.413,38.901,39.07,5.049,2.225,5.7,0.443,0.601,2.45,0.245,1.626,3.251,0.5,0.501,0.601,0.834,0.525,0.949,0.553,0.6,1.699,0.353,0.4,0.1,0.4,0.492,0.036,0.351,1.9,8.6,5.3,20.2,1.2,0.5,17.4,18.0
2167,74.0,200,77.0,29.0,3,6,8,11,4,7,7,14,11,14,12,4,15,10,11,9.107,3.527,8.527,0.421,0.13,0.578,0.225,3.394,7.946,0.427,1.921,3.712,0.518,0.842,1.739,2.581,4.737,0.659,0.105,3.736,2.947,-5.052,10.045,2.736,1.632,3.265,1.131,2.34,0.483,0.236,0.473,0.499,2.027,5.131,0.395,53.514,53.666,9.948,4.159,9.631,0.517,1.632,4.763,0.343,2.529,4.869,0.519,0.79,1.078,0.733,0.289,0.422,0.685,1.448,3.368,0.43,-0.3,-0.1,-0.4,0.448,0.068,0.435,3.3,6.6,5.0,31.0,1.2,0.3,26.9,23.3
2168,72.0,190,76.0,30.0,11,6,16,12,7,7,13,16,12,8,7,4,13,4,11,8.674,2.95,8.374,0.43,1.302,4.923,0.264,1.651,3.449,0.479,1.475,2.576,0.573,0.5,1.5,2.0,4.851,1.024,0.175,3.401,2.15,-5.65,12.714,2.249,1.852,2.35,0.676,0.877,0.771,0.45,1.001,0.45,0.527,1.576,0.334,57.162,57.014,10.85,4.399,9.6,0.565,2.052,5.325,0.385,2.349,4.275,0.549,0.901,1.202,0.75,0.373,0.624,0.598,1.073,2.451,0.438,-0.6,-0.8,-1.4,0.456,0.588,0.308,1.9,5.8,3.8,26.5,1.8,0.5,26.3,20.7
2169,73.0,180,80.25,32.0,5,14,13,7,8,6,16,8,6,11,14,14,13,9,10,15.9,5.634,12.586,0.552,2.636,6.609,0.399,3.0,5.973,0.502,1.999,2.633,0.759,1.1,3.827,4.927,0.609,1.633,0.196,1.781,1.805,-5.341,14.66,3.22,1.244,2.049,0.391,0.608,0.643,1.22,2.219,0.55,1.39,3.145,0.442,58.801,58.724,9.366,4.099,8.927,0.525,1.171,3.145,0.372,2.926,5.78,0.506,0.462,0.585,0.79,1.708,2.977,0.574,0.755,2.22,0.34,0.4,0.2,0.7,0.578,0.525,0.209,4.1,14.7,9.3,3.8,2.8,0.6,11.5,24.1
2170,76.0,210,81.0,28.0,10,11,8,11,11,7,11,9,12,7,12,8,7,11,12,7.309,2.763,5.999,0.546,1.025,2.737,0.374,1.738,3.261,0.533,0.761,1.024,0.743,0.523,2.31,2.833,1.5,1.429,0.261,1.43,1.88,-1.075,12.184,2.143,1.287,1.214,0.215,0.238,0.903,0.857,1.548,0.554,0.667,1.474,0.453,45.338,45.403,7.979,3.501,6.952,0.574,0.977,2.547,0.384,2.524,4.405,0.573,0.238,0.356,0.669,1.07,1.69,0.633,1.216,2.356,0.516,-0.3,-1.1,-1.4,0.567,0.456,0.171,2.5,11.9,7.1,10.1,3.1,1.1,18.1,15.7
2171,77.0,195,80.25,32.0,11,16,10,10,9,5,10,15,4,10,7,14,16,12,11,20.194,7.146,15.756,0.545,2.877,8.319,0.346,4.266,7.439,0.573,3.025,3.805,0.795,1.292,3.024,4.316,1.756,1.584,0.146,2.292,2.049,2.486,13.278,5.073,2.294,3.22,1.099,1.39,0.791,1.439,2.463,0.584,1.732,3.585,0.483,64.537,64.041,12.294,4.998,11.195,0.549,2.293,6.17,0.372,2.706,5.023,0.539,0.44,0.536,0.821,0.997,1.464,0.681,1.269,3.024,0.42,0.7,0.2,0.9,0.579,0.528,0.241,4.3,10.0,7.1,9.8,2.5,0.4,11.6,27.5
2172,72.0,165,76.0,25.5,4,11,9,12,4,4,7,17,12,12,10,9,12,10,10,11.761,4.189,10.048,0.502,1.713,4.833,0.354,2.476,5.214,0.475,1.666,2.167,0.769,0.5,1.5,2.0,3.668,1.619,0.022,2.619,1.979,-2.572,15.074,1.811,1.237,1.882,0.717,0.954,0.752,0.19,0.595,0.319,1.571,3.667,0.428,54.967,55.039,11.309,4.619,10.38,0.545,2.07,5.738,0.361,2.55,4.644,0.549,0.62,0.713,0.87,0.452,0.809,0.559,1.474,3.12,0.472,0.2,-0.9,-0.8,0.535,0.481,0.216,2.0,5.5,3.9,22.7,2.9,0.1,19.2,22.5
2173,70.5,175,74.25,33.5,5,8,11,8,5,2,9,9,7,6,10,7,11,10,9,8.776,3.126,7.6,0.493,1.249,3.8,0.329,1.875,3.8,0.493,1.275,1.873,0.681,0.774,1.652,2.426,1.576,0.201,0.023,2.401,1.674,-4.351,13.645,2.251,1.3,2.076,0.499,0.602,0.829,0.626,1.2,0.522,0.749,2.0,0.374,54.426,54.146,10.872,4.552,10.177,0.534,1.775,5.074,0.35,2.774,5.102,0.544,0.65,0.699,0.93,0.825,1.275,0.647,1.3,3.123,0.416,-2.5,-0.7,-3.2,0.521,0.5,0.246,3.1,6.2,4.7,9.8,0.4,0.1,22.2,17.9
2174,77.5,215,83.0,25.5,10,14,11,11,8,4,12,7,6,6,4,14,16,10,11,12.125,4.25,10.126,0.528,2.199,5.874,0.374,2.05,4.249,0.482,1.426,1.749,0.815,0.6,3.276,3.876,0.324,1.601,0.175,1.125,1.45,4.074,15.16,2.699,1.751,1.451,0.175,0.199,0.879,1.175,2.099,0.56,0.7,1.949,0.359,50.73,50.5,8.05,3.327,8.527,0.472,1.401,4.425,0.317,1.926,4.101,0.47,0.15,0.223,0.673,0.875,1.376,0.636,0.9,2.5,0.36,0.2,0.7,0.9,0.556,0.58,0.173,2.7,14.1,8.5,2.0,3.2,0.7,9.4,21.4
2175,73.0,200,77.0,33.0,10,15,8,14,7,8,17,12,14,10,15,13,6,14,12,7.579,2.685,7.316,0.441,1.079,3.605,0.299,1.606,3.71,0.433,1.132,1.659,0.682,0.684,1.923,2.607,4.659,0.896,0.079,4.107,2.446,-5.631,14.183,1.526,1.132,1.235,0.341,0.474,0.719,0.421,0.815,0.517,0.842,2.421,0.348,53.446,53.736,9.447,4.13,9.551,0.494,1.185,4.526,0.262,2.948,5.025,0.587,0.92,1.028,0.895,0.605,0.868,0.697,1.423,3.13,0.455,-1.7,0.4,-1.4,0.471,0.493,0.227,2.8,7.7,5.3,28.6,1.7,0.3,33.8,20.6
2176,75.0,205,78.0,41.5,7,10,15,10,11,5,9,18,13,11,17,9,12,12,13,12.415,4.268,10.902,0.458,1.44,4.61,0.312,2.828,6.291,0.45,2.439,3.389,0.72,0.852,2.101,2.953,5.682,1.658,0.195,3.34,2.391,3.44,12.696,3.463,1.755,2.853,1.341,2.172,0.617,0.364,0.852,0.427,1.097,3.268,0.336,58.071,58.032,10.609,4.316,9.707,0.546,1.976,5.023,0.393,2.342,4.683,0.5,0.927,1.267,0.732,0.122,0.317,0.385,1.293,3.098,0.417,1.5,-0.1,1.5,0.501,0.423,0.311,3.1,8.0,5.4,31.9,2.9,0.6,21.2,24.3
2177,73.0,185,79.25,30.0,7,14,8,8,4,6,12,6,17,15,14,11,16,14,11,17.317,6.169,14.0,0.492,1.439,3.949,0.364,4.731,10.048,0.471,3.538,4.756,0.744,0.707,1.367,2.074,5.538,0.902,0.022,3.634,2.707,-3.511,11.661,4.731,1.488,3.318,2.0,3.123,0.64,0.366,0.831,0.44,2.366,6.099,0.388,60.662,60.428,10.806,4.511,10.78,0.501,1.779,5.439,0.327,2.731,5.342,0.511,0.977,1.268,0.771,0.318,0.537,0.592,1.438,3.537,0.407,2.4,-0.3,2.1,0.538,0.282,0.34,2.5,4.8,3.6,34.1,1.5,0.1,18.4,29.5
2178,72.5,165,76.0,32.5,7,15,8,5,10,6,9,15,14,8,7,12,16,13,10,13.848,4.891,10.672,0.57,2.391,6.282,0.381,2.502,4.393,0.57,1.674,2.153,0.778,0.89,2.22,3.11,2.393,0.958,0.022,1.217,1.436,13.432,15.474,2.045,1.828,1.695,0.456,0.609,0.749,0.564,0.846,0.667,1.479,2.936,0.504,49.114,49.093,8.587,3.478,8.303,0.517,1.63,4.629,0.352,1.847,3.674,0.503,0.435,0.478,0.91,0.414,0.85,0.487,0.999,2.348,0.425,1.8,0.7,2.5,0.596,0.589,0.202,3.8,9.5,6.6,14.7,1.9,0.1,9.5,22.8
2179,74.0,195,74.0,28.5,6,15,5,8,4,4,11,10,6,15,9,12,18,8,10,17.073,5.878,13.438,0.496,1.585,4.659,0.34,4.293,8.78,0.489,3.733,4.856,0.769,0.707,1.682,2.389,1.512,1.709,0.072,1.682,1.878,4.536,11.905,4.488,2.147,3.438,1.462,2.122,0.689,0.78,1.78,0.438,2.048,4.879,0.42,63.547,63.917,11.171,4.562,10.513,0.531,2.049,5.586,0.367,2.511,4.927,0.51,0.464,0.561,0.827,0.733,0.977,0.75,1.316,3.39,0.388,0.2,-0.2,0.0,0.548,0.347,0.361,2.3,5.9,4.0,8.3,2.7,0.2,9.7,24.7
2180,75.5,200,79.25,35.5,7,10,8,13,5,8,7,17,4,5,11,8,13,6,11,13.122,4.684,11.341,0.508,2.146,6.172,0.348,2.537,5.17,0.491,1.61,2.707,0.595,1.099,1.607,2.706,2.098,1.463,0.049,2.755,1.952,0.365,13.722,2.78,1.61,2.123,0.611,0.734,0.832,0.78,1.635,0.477,1.147,2.805,0.409,54.7,54.529,11.928,4.829,10.391,0.574,2.269,5.612,0.404,2.561,4.78,0.536,0.633,0.684,0.925,0.39,0.731,0.534,1.537,3.366,0.457,-1.0,-1.4,-2.3,0.524,0.544,0.239,4.0,6.3,5.1,13.6,2.7,0.2,18.0,24.4
2181,76.0,225,78.0,30.0,8,14,10,11,7,9,7,9,8,6,14,13,11,10,11,7.562,2.707,6.294,0.527,1.22,3.22,0.379,1.488,3.073,0.484,0.93,1.315,0.707,0.342,1.536,1.878,0.806,0.561,0.022,1.122,1.56,0.219,15.54,1.415,0.682,1.195,0.34,0.513,0.663,0.364,0.854,0.426,0.78,1.707,0.457,36.827,36.598,6.269,2.634,5.951,0.527,0.999,2.561,0.39,1.635,3.389,0.482,0.367,0.463,0.793,0.463,0.927,0.499,0.807,2.001,0.403,-1.5,0.5,-1.0,0.55,0.512,0.209,2.1,9.1,5.7,6.9,1.5,0.1,14.0,19.7
