,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
883,75.0,165,77.0,28.5,5,16,13,6,5,4,6,13,5,14,12,14,11,16,11,14.645,5.161,12.033,0.528,2.389,7.0,0.341,2.773,5.033,0.551,1.936,2.483,0.78,0.646,1.645,2.291,2.419,0.935,0.032,1.452,2.095,1.808,14.758,2.708,1.549,2.288,0.773,1.162,0.665,0.582,1.161,0.501,1.419,2.71,0.524,56.033,56.02,8.644,3.613,8.485,0.509,1.42,4.451,0.319,2.194,4.033,0.544,0.418,0.484,0.864,0.614,0.87,0.706,1.162,2.676,0.434,1.4,0.3,1.7,4.0,3.0,7.0,0.558,0.582,0.206,2.6,6.4,4.5,14.4,1.7,0.1,10.0,23.8
884,72.0,180,73.0,30.0,6,5,11,14,9,5,12,8,6,6,14,5,15,8,10,8.978,3.116,7.324,0.5,1.092,3.231,0.338,2.021,4.092,0.494,1.651,2.907,0.568,0.72,1.443,2.163,1.976,1.79,0.07,2.535,2.279,-1.441,10.457,2.885,1.233,2.441,0.977,1.534,0.637,0.466,0.816,0.571,0.581,1.743,0.333,56.893,56.808,9.533,3.86,8.93,0.534,1.815,5.233,0.347,2.045,3.697,0.553,0.743,0.767,0.969,0.42,0.58,0.724,0.883,2.349,0.376,-1.8,-0.3,-2.1,-1.2,3.1,1.8,0.522,0.441,0.397,2.8,5.7,4.2,10.2,3.1,0.2,22.8,17.4
885,72.0,180,73.0,30.0,6,5,12,15,10,5,14,9,6,7,16,5,15,9,10,11.025,3.789,9.186,0.481,1.262,3.763,0.335,2.526,5.422,0.466,2.185,3.526,0.62,0.606,1.738,2.344,1.816,1.868,0.052,2.13,1.737,6.184,11.692,3.103,2.263,2.975,1.157,1.765,0.656,0.394,0.946,0.416,0.975,2.711,0.36,56.714,56.645,8.132,3.447,8.367,0.486,1.237,4.211,0.294,2.211,4.157,0.532,0.526,0.58,0.907,0.605,0.79,0.766,1.08,2.79,0.387,-1.0,0.8,-0.2,2.2,7.0,9.2,0.513,0.41,0.384,2.2,6.8,4.5,10.4,3.3,0.2,16.6,20.4
886,73.5,210,75.0,34.0,8,16,8,9,9,5,11,13,13,14,10,13,18,10,11,18.272,6.114,13.432,0.552,2.591,7.112,0.364,3.522,6.318,0.557,3.455,3.999,0.864,1.182,2.319,3.501,4.068,1.113,0.067,1.704,1.683,10.658,13.604,4.09,1.977,2.93,1.183,1.706,0.693,0.841,1.432,0.587,1.477,3.181,0.464,59.449,59.672,9.725,4.023,9.724,0.5,1.681,5.158,0.326,2.341,4.568,0.512,0.454,0.523,0.868,0.339,0.568,0.597,1.544,3.477,0.444,4.1,0.6,4.7,7.7,2.5,10.1,0.601,0.529,0.298,4.3,8.3,6.3,20.9,1.9,0.2,10.1,25.3
887,73.5,210,75.0,34.0,8,17,8,9,10,5,12,13,14,14,10,14,18,11,11,19.74,6.788,15.381,0.545,3.192,9.07,0.352,3.594,6.31,0.57,2.975,3.285,0.906,0.904,2.287,3.191,3.619,0.713,0.213,2.287,2.213,-2.239,14.189,3.999,2.263,2.667,1.145,1.404,0.816,0.858,1.689,0.508,1.596,3.213,0.497,61.532,60.999,11.999,4.812,10.977,0.547,2.381,6.214,0.383,2.428,4.761,0.51,0.453,0.57,0.795,0.475,0.857,0.554,1.5,3.334,0.45,3.1,-0.4,2.7,2.1,-4.1,-2.0,0.587,0.59,0.214,3.0,8.3,5.6,20.1,1.2,0.6,12.0,27.5
888,73.0,200,75.25,28.5,5,13,12,5,7,6,8,15,4,4,11,9,13,11,11,15.211,5.211,12.604,0.546,3.342,8.897,0.376,1.868,3.711,0.503,1.446,2.029,0.713,0.711,2.605,3.316,1.317,0.87,0.053,2.263,2.105,-12.025,16.671,2.107,1.371,1.869,0.473,0.711,0.665,0.579,0.922,0.628,0.816,2.079,0.392,57.111,57.779,11.868,4.868,10.816,0.549,2.131,5.527,0.386,2.737,5.289,0.517,0.63,0.762,0.827,0.656,1.026,0.639,1.446,3.499,0.413,-0.6,-0.3,-0.9,-4.1,-4.3,-8.4,0.564,0.706,0.161,2.8,10.0,6.5,9.3,1.5,0.2,14.4,25.5
889,76.0,185,82.25,31.0,9,10,14,11,6,9,10,10,11,10,6,8,11,9,12,6.149,2.075,5.225,0.493,1.0,2.775,0.36,1.075,2.45,0.439,0.999,1.651,0.605,0.427,1.423,1.85,2.15,0.974,0.05,1.426,1.001,-1.55,13.326,1.501,1.05,1.478,0.4,0.675,0.593,0.349,0.65,0.537,0.327,1.125,0.291,40.556,40.601,6.274,2.526,6.4,0.49,1.225,3.623,0.338,1.3,2.776,0.468,0.276,0.399,0.692,0.099,0.175,0.566,0.925,2.201,0.42,-0.4,0.7,0.3,4.0,3.8,7.8,0.517,0.531,0.316,2.2,7.9,4.9,16.4,2.4,0.2,19.3,16.2
890,71.0,170,72.0,29.0,6,8,4,13,8,2,13,12,6,13,12,7,15,8,11,6.779,2.513,5.732,0.445,0.073,0.389,0.188,2.438,5.342,0.456,1.684,2.804,0.601,0.705,1.173,1.878,1.294,0.78,0.0,1.828,1.779,-8.511,7.193,2.39,1.51,2.393,0.856,1.195,0.716,0.34,1.024,0.332,1.243,3.122,0.398,45.377,45.725,6.708,2.828,6.658,0.504,1.05,3.315,0.317,1.78,3.342,0.533,0.488,0.538,0.907,0.366,0.636,0.575,0.926,2.171,0.427,-2.1,0.3,-1.8,-1.7,1.3,-0.4,0.487,0.068,0.489,3.3,6.1,4.6,9.3,1.7,0.0,20.8,17.3
891,75.0,180,77.0,34.5,10,13,8,4,12,8,15,16,5,17,10,11,12,14,12,10.046,3.455,7.183,0.53,0.708,2.251,0.315,2.752,4.933,0.558,2.432,3.476,0.7,0.75,1.657,2.407,2.226,1.749,0.044,1.682,2.044,11.952,9.279,3.183,1.909,2.456,1.113,1.546,0.72,0.478,1.0,0.478,1.158,2.386,0.485,52.294,52.124,5.681,2.409,7.046,0.403,0.864,3.57,0.242,1.546,3.477,0.445,0.295,0.363,0.813,0.455,0.774,0.588,0.796,2.341,0.34,0.1,2.1,2.2,4.4,12.0,16.5,0.577,0.313,0.484,3.2,7.1,5.1,12.6,3.4,0.2,16.2,18.0
892,73.0,195,79.0,32.5,5,9,17,16,5,4,15,10,8,5,17,8,14,11,10,11.703,4.403,9.595,0.463,0.081,0.378,0.214,4.324,9.216,0.469,2.81,4.242,0.662,0.622,1.784,2.406,2.919,1.136,0.135,3.0,2.055,-6.65,7.759,4.705,1.89,3.134,1.407,1.784,0.789,0.946,2.109,0.449,1.973,5.325,0.371,58.084,57.968,8.594,3.649,8.106,0.53,1.297,3.702,0.35,2.351,4.405,0.534,0.406,0.515,0.788,0.622,1.082,0.575,1.325,2.811,0.471,-0.2,0.3,0.1,-1.3,-0.9,-2.1,0.511,0.039,0.442,2.5,6.9,4.8,17.9,2.0,0.4,20.7,22.9
893,72.0,175,77.25,25.5,6,4,17,5,3,4,17,9,8,13,8,3,15,16,10,8.463,3.073,7.438,0.497,1.246,4.219,0.295,1.83,3.219,0.568,1.073,1.975,0.543,0.561,1.0,1.561,1.658,0.78,0.073,1.317,1.464,4.194,12.804,2.586,1.756,1.781,0.951,1.269,0.749,0.341,0.658,0.518,0.537,1.294,0.415,39.095,39.092,5.489,2.366,6.561,0.418,0.755,3.17,0.238,1.611,3.391,0.475,0.269,0.317,0.849,0.706,1.047,0.674,0.635,2.024,0.314,0.2,1.1,1.3,2.2,5.6,7.8,0.509,0.567,0.266,3.0,5.4,4.2,13.0,2.0,0.3,13.7,21.9
894,72.0,190,75.0,32.5,7,17,7,8,10,5,18,5,16,13,5,15,8,13,10,14.184,4.972,12.342,0.501,2.422,7.422,0.326,2.553,4.921,0.519,1.816,2.289,0.793,0.658,2.633,3.291,2.605,0.763,0.235,1.895,2.106,-2.946,14.517,2.999,1.737,2.104,0.734,0.946,0.776,0.765,1.423,0.538,1.054,2.554,0.413,55.334,55.279,6.71,2.816,7.104,0.472,1.078,3.29,0.328,1.737,3.816,0.455,0.394,0.528,0.746,0.394,0.71,0.555,0.946,2.579,0.367,1.1,2.0,3.1,1.0,2.8,3.8,0.531,0.601,0.185,2.6,10.4,6.5,16.6,1.4,0.7,12.4,24.8
895,77.5,185,83.0,28.0,4,16,9,11,12,8,14,10,6,8,14,16,11,8,12,12.366,4.562,10.756,0.511,1.878,5.145,0.365,2.683,5.61,0.478,1.367,1.83,0.747,0.78,2.536,3.316,1.22,0.585,0.243,1.659,1.292,-4.537,14.697,2.195,0.903,1.683,0.391,0.562,0.696,0.708,1.341,0.528,1.584,3.706,0.427,49.764,49.798,8.122,3.294,7.66,0.53,1.537,4.099,0.375,1.756,3.56,0.493,0.439,0.538,0.816,0.266,0.636,0.418,1.05,2.389,0.44,-0.6,0.9,0.3,-0.9,-1.6,-2.5,0.535,0.478,0.17,3.6,11.2,7.4,8.5,1.2,0.9,12.5,24.2
896,76.0,210,79.25,34.0,12,14,14,9,7,9,6,10,8,12,15,14,7,10,11,11.343,3.63,8.078,0.56,1.791,4.659,0.384,1.84,3.422,0.538,2.29,2.606,0.879,0.447,1.37,1.817,1.107,0.237,0.026,1.473,1.816,-1.157,15.811,1.999,0.736,2.211,0.447,0.632,0.707,0.552,0.896,0.616,0.843,1.892,0.446,42.859,42.964,9.526,3.921,8.368,0.569,1.686,4.421,0.381,2.236,3.947,0.567,0.526,0.578,0.91,0.263,0.474,0.555,1.446,2.893,0.5,0.3,-1.3,-1.1,-1.8,-7.2,-9.0,0.615,0.577,0.323,2.3,6.7,4.5,9.7,0.6,0.1,13.8,22.2
897,76.0,210,79.25,34.0,12,16,15,9,7,10,7,10,8,14,17,16,7,11,11,13.537,4.684,10.049,0.556,1.805,5.171,0.349,2.878,4.879,0.59,2.366,2.707,0.874,0.685,1.243,1.928,1.246,0.292,0.121,1.245,1.758,1.977,13.136,3.803,1.146,2.05,1.074,1.489,0.721,0.83,1.39,0.597,0.976,1.999,0.488,41.797,42.228,7.438,3.023,8.05,0.462,1.39,4.317,0.322,1.635,3.732,0.438,0.441,0.658,0.67,0.341,0.704,0.484,0.855,2.366,0.361,1.7,0.2,1.9,0.6,-0.8,-0.2,0.602,0.515,0.269,3.5,6.1,4.9,10.9,0.7,0.5,10.0,26.8
898,70.5,190,74.25,25.0,11,10,11,12,8,5,5,16,10,8,7,10,13,5,10,9.708,3.389,9.22,0.446,1.44,4.977,0.289,1.95,4.243,0.46,1.487,2.292,0.649,0.488,1.659,2.147,2.244,0.686,0.05,1.928,1.635,-2.976,13.874,2.098,1.099,1.83,0.439,0.66,0.665,0.609,1.39,0.438,0.902,2.195,0.411,49.014,48.938,8.463,3.512,8.684,0.487,1.438,4.293,0.335,2.073,4.388,0.472,0.439,0.658,0.667,0.367,0.537,0.683,1.268,3.194,0.397,-0.4,0.3,-0.1,0.1,-0.9,-0.9,0.475,0.54,0.249,2.1,6.7,4.5,15.3,1.4,0.2,15.9,22.6
899,72.0,180,72.0,26.5,7,14,6,10,4,7,17,18,7,10,13,12,15,15,11,12.325,4.216,10.0,0.488,1.325,4.08,0.325,2.891,5.92,0.488,2.568,3.107,0.827,0.623,1.511,2.134,2.865,0.892,0.081,2.38,2.269,-8.406,12.416,2.703,1.622,2.623,0.893,1.54,0.58,0.459,1.162,0.395,1.542,3.217,0.479,61.887,61.707,10.189,4.189,10.19,0.5,1.808,5.189,0.348,2.378,5.001,0.476,0.702,0.81,0.867,0.407,0.702,0.58,1.271,3.487,0.364,0.0,0.0,-0.1,0.8,-0.1,0.7,0.542,0.408,0.311,2.2,5.1,3.7,15.3,1.4,0.2,17.3,20.1
900,72.0,180,72.0,26.5,7,14,6,10,4,7,18,18,7,10,13,13,15,16,11,18.627,6.099,13.375,0.539,2.224,5.774,0.385,3.878,7.601,0.51,4.2,5.125,0.82,0.901,1.699,2.6,3.3,1.3,0.1,2.273,2.401,1.124,13.089,4.451,2.125,3.825,1.35,2.077,0.65,0.876,1.475,0.594,1.649,4.051,0.407,64.915,64.783,8.474,3.6,8.722,0.486,1.274,4.502,0.283,2.326,4.226,0.55,0.701,0.748,0.937,0.674,1.001,0.673,0.952,2.475,0.385,2.4,0.8,3.2,4.1,4.4,8.6,0.596,0.432,0.383,3.1,5.7,4.4,16.6,2.0,0.3,12.7,24.5
901,75.5,190,75.25,29.0,9,15,13,6,4,6,8,7,16,15,11,12,12,15,12,13.513,4.707,10.243,0.543,1.707,4.462,0.383,3.0,5.781,0.519,2.389,2.927,0.816,0.463,1.708,2.171,3.049,1.0,0.098,1.537,1.585,8.512,11.895,3.708,1.707,2.391,1.073,1.561,0.687,0.781,1.511,0.517,1.148,2.706,0.424,49.336,49.281,9.417,3.828,8.925,0.527,1.758,5.049,0.348,2.074,3.877,0.535,0.365,0.463,0.788,0.415,0.682,0.609,1.293,2.731,0.473,2.8,-0.3,2.5,6.4,0.5,6.8,0.586,0.436,0.286,2.2,7.1,4.8,19.7,2.0,0.4,11.8,24.0
902,77.0,210,81.0,29.5,4,10,7,12,7,6,12,8,11,12,14,9,11,8,11,5.071,1.81,4.166,0.492,0.476,1.787,0.266,1.334,2.381,0.56,0.977,1.525,0.641,0.333,1.286,1.619,1.713,0.573,0.142,1.072,0.737,6.738,11.27,1.714,0.57,1.382,0.476,0.62,0.768,0.381,0.548,0.695,0.476,1.213,0.392,29.732,29.92,4.0,1.739,4.547,0.44,0.524,2.07,0.253,1.216,2.475,0.491,0.142,0.191,0.743,0.357,0.643,0.555,0.714,1.643,0.435,0.4,1.8,2.2,4.6,4.2,8.7,0.524,0.429,0.366,2.4,9.4,5.9,16.0,1.9,0.9,18.1,17.8
903,77.0,210,81.0,29.5,5,11,8,13,8,6,14,9,13,14,16,9,12,8,11,8.604,3.003,7.628,0.445,0.79,2.929,0.27,2.21,4.698,0.47,1.814,2.606,0.696,0.722,1.721,2.443,3.14,0.793,0.07,1.859,1.65,4.139,11.092,2.931,1.465,2.117,1.186,1.675,0.708,0.278,0.768,0.362,0.745,2.256,0.33,47.759,47.533,7.16,2.93,7.07,0.507,1.303,3.815,0.342,1.628,3.255,0.5,0.349,0.467,0.747,0.374,0.698,0.536,0.908,2.092,0.434,0.9,0.7,1.6,3.0,0.7,3.8,0.49,0.384,0.342,3.3,7.8,5.6,19.3,1.7,0.3,17.5,20.0
904,77.0,205,80.0,29.0,11,16,13,15,12,8,12,16,15,11,9,15,14,18,13,18.574,6.213,13.829,0.554,2.896,7.935,0.365,3.321,5.895,0.563,3.255,3.913,0.832,0.85,2.895,3.745,6.471,2.085,0.085,2.147,1.596,15.194,13.538,4.255,3.405,3.064,1.404,1.895,0.741,0.724,1.447,0.5,1.191,2.553,0.467,66.996,67.212,10.49,4.171,10.532,0.498,2.149,6.19,0.347,2.022,4.341,0.466,0.384,0.468,0.821,0.573,0.999,0.574,1.064,2.87,0.371,5.2,1.0,6.2,11.7,5.9,17.6,0.597,0.574,0.283,3.2,9.2,6.4,27.4,3.1,0.2,12.1,23.9
905,77.0,205,80.0,29.0,11,17,14,16,12,9,12,17,16,12,10,16,14,19,13,24.52,7.939,17.647,0.564,4.043,10.647,0.38,3.894,7.001,0.556,4.604,4.977,0.925,0.686,2.899,3.585,5.729,2.105,0.125,2.249,2.021,16.855,14.569,4.627,3.521,3.647,1.415,1.791,0.79,0.895,1.835,0.488,1.585,3.375,0.47,70.731,70.892,11.25,4.5,10.854,0.518,2.25,6.208,0.362,2.25,4.645,0.484,0.396,0.499,0.794,0.665,1.021,0.651,1.187,3.124,0.38,5.5,0.7,6.1,10.0,5.1,15.0,0.618,0.603,0.282,2.4,9.3,6.0,25.0,3.0,0.3,10.2,28.4
906,73.5,185,73.0,28.5,6,11,7,13,8,9,10,13,8,9,7,10,12,17,10,9.898,3.589,8.027,0.535,1.41,4.001,0.352,2.179,4.025,0.541,1.308,2.153,0.608,0.82,2.283,3.103,2.462,1.077,0.205,1.794,1.768,2.332,12.617,2.461,2.231,1.873,0.975,1.127,0.865,0.256,0.665,0.385,0.951,2.233,0.426,59.936,59.959,9.641,3.95,9.181,0.525,1.745,4.848,0.36,2.205,4.335,0.509,0.462,0.588,0.786,0.464,0.718,0.646,1.281,3.024,0.424,-0.7,0.4,-0.2,2.9,1.6,4.6,0.551,0.498,0.268,3.0,8.0,5.5,13.2,1.8,0.6,16.7,16.2
907,73.5,185,73.0,28.5,6,12,7,13,8,9,11,14,8,10,7,11,13,19,10,11.608,4.048,9.952,0.505,1.951,5.341,0.365,2.1,4.61,0.456,1.56,2.562,0.609,1.073,2.195,3.268,2.487,1.635,0.243,1.73,2.439,-5.877,14.44,2.34,1.026,1.731,0.61,0.754,0.809,0.538,0.975,0.552,0.928,2.877,0.323,63.645,63.327,8.293,3.488,9.34,0.444,1.316,4.658,0.283,2.171,4.681,0.464,0.438,0.684,0.64,0.66,1.099,0.601,1.073,2.902,0.37,-0.5,1.5,1.0,3.6,8.3,11.9,0.524,0.537,0.257,3.3,7.5,5.3,13.4,2.6,0.7,13.5,18.0
908,72.0,180,71.0,33.0,6,12,15,12,6,5,11,15,10,17,15,10,18,14,13,17.022,5.829,12.707,0.535,1.927,5.804,0.332,3.901,6.903,0.565,3.439,4.633,0.742,0.951,1.661,2.612,3.39,1.635,0.073,1.854,2.438,1.657,11.592,4.879,3.682,3.439,1.854,2.438,0.76,0.585,1.293,0.452,1.461,3.172,0.461,60.356,60.361,11.976,4.853,10.61,0.564,2.269,6.122,0.371,2.584,4.489,0.576,0.512,0.659,0.777,0.805,1.049,0.767,1.269,2.779,0.457,2.8,-1.0,1.8,6.3,1.7,8.0,0.577,0.457,0.365,3.5,6.2,4.9,19.1,2.7,0.2,11.2,25.2
909,75.0,205,76.0,42.0,6,16,14,15,7,7,13,7,17,5,11,15,16,8,12,16.327,5.35,13.279,0.511,2.884,8.442,0.342,2.465,4.837,0.51,2.745,3.49,0.787,0.837,2.071,2.908,4.465,1.768,0.14,1.93,2.372,8.278,15.402,3.116,2.185,2.721,0.907,1.14,0.796,0.651,1.371,0.475,0.907,2.325,0.39,67.196,66.838,12.302,4.977,12.257,0.502,2.349,7.42,0.317,2.629,4.839,0.543,0.813,0.999,0.814,0.513,0.932,0.55,1.304,2.906,0.449,2.5,-0.1,2.4,7.5,3.9,11.4,0.551,0.636,0.263,2.8,6.8,4.8,20.1,2.6,0.4,11.5,22.5
910,77.5,230,82.0,38.0,2,9,12,8,5,4,7,12,10,10,10,7,17,11,11,8.386,2.769,6.36,0.54,1.334,3.59,0.372,1.435,2.769,0.518,1.513,1.95,0.776,0.462,1.435,1.897,1.513,1.153,0.127,1.616,1.103,-4.206,12.906,1.797,0.923,1.565,0.436,0.589,0.74,0.462,0.564,0.819,0.539,1.615,0.334,35.925,36.244,6.845,2.744,5.742,0.596,1.361,3.207,0.424,1.385,2.539,0.545,0.408,0.462,0.883,0.205,0.307,0.668,0.77,1.769,0.435,0.1,-0.5,-0.4,0.4,-0.1,0.3,0.581,0.564,0.307,2.9,9.4,6.1,15.3,3.2,0.7,18.3,22.5
911,72.0,195,74.0,34.0,2,12,7,7,3,8,7,6,8,10,12,11,10,12,10,6.236,2.187,5.0,0.503,0.658,2.104,0.313,1.527,2.897,0.527,1.208,1.632,0.74,0.131,0.578,0.709,0.894,0.131,0.052,1.025,1.131,-3.001,13.138,1.578,0.5,1.632,0.421,0.578,0.728,0.368,0.683,0.539,0.739,1.633,0.453,26.156,25.869,4.789,1.973,4.422,0.541,0.841,2.265,0.371,1.129,2.159,0.523,0.263,0.421,0.625,0.261,0.368,0.709,0.604,1.368,0.442,0.1,-0.8,-0.8,-1.5,-5.1,-6.6,0.545,0.421,0.326,1.2,4.9,3.1,12.1,0.5,0.4,15.2,23.3
912,73.5,185,76.25,29.5,6,9,12,12,11,3,8,7,8,11,14,8,16,12,11,8.693,3.076,5.949,0.584,0.795,2.204,0.361,2.282,3.742,0.61,1.743,2.488,0.701,0.412,1.587,1.999,1.589,0.768,0.024,1.949,1.693,-5.976,11.774,3.128,1.281,1.999,1.205,1.409,0.855,0.359,0.64,0.561,0.716,1.695,0.422,37.017,37.05,7.898,3.308,7.257,0.544,1.281,3.642,0.352,2.026,3.615,0.56,0.463,0.591,0.783,0.487,0.716,0.68,1.076,2.307,0.466,0.1,-0.5,-0.4,-4.3,-5.1,-9.4,0.617,0.37,0.418,2.4,9.2,5.8,14.9,2.0,0.1,21.7,21.3
913,73.5,190,76.25,29.5,6,10,13,13,12,4,9,8,9,12,15,8,17,13,11,12.419,4.157,9.079,0.529,1.29,3.501,0.368,2.868,5.578,0.514,2.817,3.973,0.709,0.527,2.185,2.712,2.894,1.446,0.053,2.473,2.316,0.236,11.408,3.473,1.606,3.0,1.316,1.843,0.714,0.422,0.869,0.486,1.13,2.869,0.394,51.902,51.99,9.367,3.79,9.135,0.513,1.79,4.79,0.374,2.0,4.343,0.461,0.684,0.71,0.963,0.422,0.736,0.573,0.894,2.892,0.309,1.2,0.3,1.6,0.2,0.6,0.8,0.574,0.386,0.438,2.2,8.9,5.6,18.9,2.8,0.2,18.6,23.2
914,75.5,180,79.0,34.0,8,13,17,15,5,10,11,5,16,13,16,11,15,13,13,11.537,4.097,8.755,0.552,1.464,4.023,0.364,2.633,4.731,0.557,1.88,2.853,0.659,0.341,1.026,1.367,3.537,0.705,0.097,1.636,2.099,6.563,11.872,3.463,2.001,2.365,1.294,1.682,0.769,0.438,0.707,0.62,0.903,2.342,0.386,41.359,41.279,6.294,2.536,6.56,0.48,1.22,3.633,0.336,1.316,2.926,0.45,0.366,0.562,0.651,0.292,0.512,0.57,0.66,1.854,0.356,4.2,0.4,4.6,5.2,1.7,7.0,0.576,0.46,0.326,1.9,5.4,3.7,29.4,1.7,0.5,14.0,25.3
915,75.5,180,79.0,34.0,9,14,19,16,5,12,12,5,16,13,17,12,16,14,13,16.351,5.727,11.473,0.595,2.2,5.499,0.4,3.524,5.976,0.59,2.701,3.725,0.725,0.55,1.452,2.002,3.15,1.625,0.099,1.649,2.124,6.275,13.218,4.05,2.273,2.899,1.5,2.125,0.706,0.527,0.9,0.586,1.499,2.95,0.508,49.67,49.411,7.226,2.876,7.124,0.507,1.475,4.101,0.36,1.4,3.026,0.463,0.377,0.401,0.94,0.199,0.574,0.347,0.825,2.051,0.402,4.1,0.5,4.6,7.0,7.3,14.3,0.624,0.479,0.325,2.4,6.6,4.5,23.3,3.3,0.4,11.2,26.8
916,75.5,195,80.25,30.5,13,17,12,14,9,12,14,16,15,13,9,14,16,8,13,16.95,5.903,13.56,0.539,2.805,7.829,0.358,3.098,5.731,0.541,2.343,2.806,0.835,0.829,2.0,2.829,3.512,1.56,0.022,2.049,1.902,2.877,14.097,3.658,2.097,2.098,1.074,1.318,0.815,0.757,1.22,0.62,1.268,3.196,0.397,58.175,57.762,8.051,3.292,8.047,0.5,1.462,4.344,0.337,1.828,3.707,0.493,0.462,0.709,0.652,0.537,0.756,0.71,0.829,2.243,0.37,2.6,0.9,3.5,4.4,5.4,9.8,0.573,0.577,0.207,3.1,8.1,5.5,20.4,2.7,0.1,12.2,26.2
917,75.0,170,81.0,32.0,7,16,15,11,8,7,15,15,19,9,15,12,18,13,13,17.727,5.956,12.795,0.567,2.592,6.863,0.378,3.365,5.931,0.567,3.228,4.047,0.798,0.772,2.319,3.091,4.591,2.296,0.114,1.841,1.703,15.954,13.777,3.501,1.888,3.066,1.093,1.433,0.763,0.637,1.229,0.518,1.613,3.272,0.493,59.148,59.339,7.522,3.16,8.343,0.451,1.204,4.544,0.265,1.954,3.794,0.515,0.567,0.614,0.923,0.523,0.819,0.639,0.864,2.364,0.365,4.5,1.7,6.2,10.7,11.4,22.0,0.608,0.536,0.316,3.1,9.2,6.1,24.8,3.9,0.4,11.2,25.5
918,75.0,210,78.0,39.5,8,11,7,10,7,5,9,19,11,10,7,9,15,6,12,6.999,2.49,6.024,0.476,0.756,2.537,0.298,1.731,3.486,0.497,1.268,1.563,0.811,0.489,1.243,1.732,2.487,0.831,0.097,1.487,1.365,3.171,11.831,1.854,1.098,1.681,0.463,0.756,0.612,0.463,0.584,0.793,0.805,2.146,0.375,36.38,36.108,6.513,2.634,6.148,0.53,1.245,3.438,0.362,1.39,2.707,0.513,0.389,0.415,0.937,0.317,0.56,0.566,0.683,1.731,0.395,1.3,-0.1,1.2,3.0,0.2,3.2,0.521,0.421,0.259,2.9,7.6,5.2,20.4,2.3,0.5,18.1,20.2
919,75.0,210,78.0,39.5,9,13,7,12,8,5,11,19,13,12,9,10,15,7,12,7.633,2.633,5.587,0.543,0.804,2.195,0.366,1.828,3.39,0.539,1.56,2.05,0.761,0.414,2.294,2.708,2.975,1.024,0.145,1.878,1.659,-2.171,14.433,1.315,0.976,1.658,0.387,0.61,0.634,0.269,0.463,0.581,1.171,2.317,0.505,52.308,52.447,10.071,4.122,8.925,0.564,1.829,4.852,0.377,2.294,4.073,0.563,0.488,0.658,0.742,0.489,0.732,0.668,1.319,2.683,0.492,-0.1,-0.2,-0.3,3.1,-1.8,1.3,0.588,0.393,0.367,1.8,9.7,5.9,16.5,2.0,0.5,22.4,14.6
920,77.0,210,78.0,26.0,10,11,7,11,9,9,10,10,7,13,13,10,7,10,10,14.074,5.17,11.245,0.513,1.198,3.318,0.361,3.976,7.928,0.502,2.536,3.244,0.782,1.122,2.583,3.705,1.829,1.39,0.219,2.051,1.853,1.925,10.329,4.879,1.513,2.488,0.852,1.121,0.76,1.586,2.878,0.551,1.537,3.928,0.391,58.52,57.999,10.146,4.145,9.95,0.51,1.854,5.146,0.36,2.291,4.804,0.477,0.514,0.706,0.728,0.416,0.95,0.438,1.368,3.146,0.435,-0.1,0.6,0.5,1.0,1.9,2.9,0.555,0.295,0.288,4.0,9.6,6.7,10.6,2.4,0.7,13.9,22.5
921,73.5,190,80.25,30.5,5,9,10,11,3,2,7,18,10,11,6,6,13,12,10,14.243,4.95,12.123,0.499,2.195,6.611,0.332,2.755,5.513,0.5,2.146,3.195,0.672,0.66,1.439,2.099,3.267,1.683,0.171,2.391,2.073,0.072,13.092,3.267,2.318,2.583,0.929,1.219,0.762,0.707,1.243,0.569,1.123,3.049,0.368,59.587,59.416,9.756,4.098,10.561,0.462,1.561,5.44,0.287,2.536,5.118,0.496,0.512,0.734,0.698,0.684,0.977,0.7,1.341,3.416,0.393,1.1,0.3,1.4,3.2,4.7,7.9,0.526,0.545,0.264,2.3,5.0,3.7,18.8,2.8,0.5,15.0,23.9
