,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
716,71.5,165,75.0,28.5,7,15,16,13,4,3,16,7,7,16,8,12,14,8,11,12.366,4.437,10.147,0.551,2.317,5.78,0.401,2.123,4.366,0.486,1.17,1.83,0.639,0.683,2.316,2.999,0.632,0.828,0.024,1.098,1.925,-1.538,15.153,2.196,1.002,1.587,0.39,0.488,0.799,0.708,1.511,0.469,1.023,2.369,0.432,59.573,59.339,9.194,3.926,8.195,0.561,1.341,4.071,0.329,2.585,4.123,0.627,0.266,0.318,0.836,1.292,1.634,0.791,1.024,2.171,0.472,0.4,-1.4,-1.0,1.0,-1.8,-0.8,0.565,0.57,0.18,2.4,9.0,5.6,3.4,1.4,0.1,9.1,18.4
717,79.0,240,83.0,30.5,11,16,11,7,14,7,6,10,14,14,13,15,17,8,13,15.572,5.761,12.026,0.555,1.832,4.762,0.385,3.928,7.261,0.541,2.214,2.785,0.795,1.024,4.215,5.239,1.594,1.237,0.213,0.955,2.12,11.0,12.222,4.954,1.522,2.073,0.618,0.857,0.721,1.857,3.119,0.595,1.451,3.286,0.442,59.236,59.425,10.213,4.215,9.88,0.517,1.785,4.525,0.394,2.429,5.356,0.454,0.285,0.451,0.632,0.642,1.333,0.482,1.501,3.574,0.42,2.5,0.4,2.8,5.9,1.5,7.4,0.588,0.396,0.232,3.6,15.7,9.4,8.3,2.1,0.7,6.7,21.2
718,77.5,225,81.0,26.5,12,8,11,5,9,4,9,8,8,6,10,7,18,9,11,12.829,4.744,10.344,0.536,1.6,4.458,0.359,3.142,5.886,0.534,1.744,2.885,0.605,1.229,3.031,4.26,0.571,1.657,0.199,1.201,1.829,10.116,11.575,4.801,1.23,2.029,0.258,0.286,0.902,2.142,3.828,0.56,0.743,1.772,0.419,53.269,53.238,8.37,3.484,8.284,0.505,1.401,4.315,0.325,2.086,3.97,0.525,0.115,0.199,0.578,0.973,1.399,0.695,1.001,2.371,0.422,0.7,0.0,0.8,2.4,4.1,6.5,0.552,0.431,0.279,4.9,12.1,8.5,3.5,3.1,0.7,9.4,21.3
719,77.5,225,81.0,26.5,14,9,12,5,10,4,11,9,9,7,11,8,19,9,11,12.273,4.757,9.667,0.503,0.211,0.547,0.386,4.545,9.123,0.498,2.545,3.758,0.677,1.395,3.636,5.031,0.849,1.848,0.06,1.97,2.334,1.182,7.936,5.515,0.879,2.789,0.302,0.395,0.765,2.455,4.393,0.559,1.788,4.332,0.413,60.49,60.631,10.333,4.243,9.848,0.525,1.849,5.484,0.337,2.395,4.364,0.549,0.181,0.272,0.665,1.0,1.546,0.647,1.211,2.548,0.475,-0.5,-0.2,-0.7,-2.8,0.9,-1.9,0.542,0.057,0.389,5.0,13.7,9.2,4.8,3.1,0.2,14.8,19.9
720,76.5,215,77.0,28.0,11,15,5,13,10,4,9,11,14,17,8,14,12,7,11,8.268,2.854,6.904,0.474,0.831,2.681,0.31,2.024,4.22,0.48,1.732,2.023,0.856,1.171,3.34,4.511,1.902,0.854,0.316,1.318,1.998,0.951,12.784,2.34,1.024,1.805,0.194,0.293,0.662,0.975,1.879,0.519,0.853,2.049,0.416,54.608,54.568,8.514,3.61,8.391,0.507,1.294,3.757,0.344,2.316,4.633,0.5,0.44,0.512,0.859,1.001,1.634,0.613,0.878,2.488,0.353,0.4,0.2,0.5,3.7,-0.4,3.2,0.53,0.388,0.293,4.7,13.9,9.2,10.1,1.6,1.0,14.5,15.0
721,76.0,175,83.0,32.0,7,5,16,7,6,12,14,6,19,15,12,5,18,6,11,7.751,2.825,6.8,0.5,1.149,3.3,0.348,1.677,3.5,0.479,0.951,1.601,0.594,0.8,2.377,3.177,2.198,0.927,0.075,1.225,1.574,-4.325,12.388,2.251,1.548,1.352,0.55,0.851,0.646,0.575,1.174,0.49,0.55,1.474,0.373,47.593,47.507,5.85,2.426,6.125,0.478,1.0,3.052,0.328,1.424,3.075,0.463,0.174,0.223,0.78,0.599,0.925,0.648,0.649,1.925,0.337,0.7,0.4,1.0,4.4,3.0,7.3,0.516,0.485,0.235,3.6,11.1,7.3,14.6,2.0,0.3,14.0,16.8
722,73.0,200,74.25,34.0,4,13,14,7,9,8,16,15,7,7,16,11,7,14,12,12.098,4.145,11.511,0.461,2.317,6.925,0.335,1.829,4.585,0.399,1.487,2.0,0.744,0.928,3.705,4.633,0.683,0.683,0.195,1.562,2.073,-4.756,16.338,1.514,0.561,1.612,0.097,0.268,0.362,0.659,1.78,0.37,1.073,2.536,0.423,59.477,59.168,8.78,3.755,7.902,0.555,1.268,3.171,0.4,2.489,4.732,0.526,0.366,0.49,0.747,1.072,1.9,0.564,1.049,2.34,0.448,-0.9,-0.1,-1.0,-2.4,-2.5,-4.9,0.488,0.602,0.174,3.3,14.4,8.6,4.1,1.2,0.5,11.2,21.1
723,73.5,210,74.0,34.0,4,12,7,10,6,10,13,12,8,5,9,12,10,14,10,6.194,2.464,6.0,0.482,0.855,2.584,0.331,1.61,3.415,0.471,0.416,0.682,0.61,0.78,1.757,2.537,0.611,1.024,0.022,1.635,1.416,-9.585,14.054,1.268,0.634,1.047,0.122,0.171,0.713,0.489,1.219,0.401,0.978,2.024,0.483,45.156,45.584,6.416,2.706,6.561,0.489,1.0,3.073,0.325,1.708,3.487,0.49,0.219,0.315,0.695,0.731,1.049,0.697,0.756,2.123,0.356,-2.5,-0.5,-3.0,-5.0,0.3,-4.7,0.492,0.431,0.114,3.9,8.4,6.2,4.8,2.2,0.1,20.6,16.1
724,71.5,180,75.25,31.5,6,10,16,15,6,6,18,5,8,8,17,8,15,16,11,12.317,4.537,10.857,0.466,1.048,3.462,0.303,3.488,7.39,0.472,2.196,3.0,0.732,1.196,2.827,4.023,1.267,1.537,0.049,2.585,1.951,-10.34,11.421,3.854,1.024,2.633,0.829,1.366,0.607,1.073,2.637,0.407,1.561,3.392,0.46,55.878,56.016,6.854,3.001,8.316,0.412,0.854,3.487,0.245,2.145,4.827,0.444,0.488,0.538,0.907,0.902,1.683,0.536,0.756,2.611,0.29,-1.4,1.0,-0.4,-8.8,3.3,-5.4,0.506,0.319,0.276,4.6,10.8,7.7,8.8,2.7,0.1,17.5,23.8
725,77.0,195,80.0,34.0,7,16,14,14,6,6,8,16,14,12,9,14,10,12,12,11.074,4.073,9.732,0.502,1.633,5.099,0.32,2.44,4.635,0.526,1.293,1.561,0.828,0.929,3.17,4.099,1.024,0.586,0.268,1.537,1.805,-0.804,13.58,2.439,1.146,1.511,0.12,0.12,1.0,1.097,2.195,0.5,1.22,2.318,0.526,56.759,56.288,9.463,3.975,8.659,0.546,1.511,4.0,0.378,2.462,4.658,0.529,0.22,0.39,0.564,0.804,1.316,0.611,1.439,2.95,0.488,-0.3,-0.6,-1.0,-1.3,-4.1,-5.4,0.531,0.524,0.16,3.7,12.7,8.2,5.8,1.0,0.8,12.9,19.1
726,77.0,195,80.0,34.0,7,18,16,16,7,7,9,17,16,14,10,16,11,14,12,14.804,5.266,11.366,0.567,2.366,5.756,0.411,2.902,5.61,0.517,1.902,2.439,0.78,0.976,2.511,3.487,1.61,1.122,0.145,1.512,1.538,2.49,14.262,3.22,1.34,1.952,0.244,0.319,0.765,1.365,2.22,0.615,1.293,3.074,0.421,53.039,52.867,9.243,3.805,8.611,0.537,1.634,4.296,0.38,2.171,4.317,0.503,0.538,0.66,0.815,0.635,1.146,0.554,1.0,2.513,0.398,1.8,-1.0,0.8,0.8,-1.7,-1.0,0.595,0.506,0.215,4.1,10.6,7.3,10.5,2.1,0.5,10.8,23.6
727,69.0,165,71.0,28.5,10,7,8,6,8,3,9,7,9,4,13,6,12,6,9,4.028,1.458,3.569,0.492,0.594,1.622,0.366,0.865,1.946,0.445,0.513,0.973,0.527,0.244,1.298,1.542,0.946,0.541,0.027,0.92,1.106,-7.785,13.994,1.134,0.0,1.162,0.027,0.054,0.5,0.541,0.92,0.588,0.297,0.974,0.305,34.706,34.619,6.405,2.757,5.322,0.602,0.892,2.243,0.398,1.864,3.081,0.605,0.298,0.298,1.0,0.73,0.865,0.844,0.837,1.919,0.436,-1.3,-2.2,-3.5,0.1,-5.7,-5.6,0.504,0.454,0.273,1.5,8.1,4.9,8.7,1.6,0.1,18.7,13.0
728,69.0,165,71.0,28.5,11,7,9,6,9,3,11,8,11,5,15,7,12,7,9,10.001,3.85,9.125,0.491,1.253,3.4,0.369,2.599,5.724,0.454,1.049,2.002,0.524,0.723,2.878,3.601,0.999,1.574,0.023,2.275,2.5,-9.898,11.919,3.899,1.527,1.725,0.325,0.498,0.653,1.624,3.126,0.52,0.65,2.101,0.309,65.856,65.07,11.899,4.95,9.801,0.607,2.001,4.5,0.445,2.949,5.3,0.556,0.4,0.526,0.76,1.099,1.5,0.733,1.45,3.275,0.443,-2.1,-1.9,-4.0,-4.4,-4.6,-9.0,0.5,0.373,0.219,2.3,10.0,6.0,4.9,2.4,0.1,18.5,16.8
729,74.0,190,73.25,30.0,8,15,12,13,9,8,6,14,9,3,8,15,11,10,12,12.19,4.406,10.462,0.518,2.026,5.35,0.379,2.378,5.107,0.466,1.35,1.784,0.757,0.974,3.107,4.081,0.946,1.54,0.0,1.053,1.866,-4.514,13.871,2.379,0.567,1.838,0.054,0.081,0.667,1.136,2.379,0.478,1.189,2.648,0.449,62.611,62.714,10.73,4.488,9.432,0.569,1.756,4.677,0.375,2.732,4.757,0.574,0.433,0.46,0.941,0.73,1.134,0.644,1.567,3.163,0.495,0.5,-1.1,-0.6,4.1,0.7,4.8,0.542,0.511,0.171,3.3,11.5,7.2,4.8,2.5,0.0,8.6,17.6
730,80.0,210,82.25,32.5,8,10,9,7,9,12,6,10,6,7,10,11,16,12,11,9.325,3.252,8.598,0.461,1.425,4.075,0.35,1.824,4.526,0.403,1.401,2.075,0.675,0.999,3.925,4.924,0.75,1.649,0.074,1.475,2.274,-5.951,13.476,2.249,1.277,1.7,0.199,0.3,0.663,0.924,2.173,0.425,0.7,2.052,0.341,62.155,62.329,9.075,3.85,9.274,0.489,1.377,4.352,0.316,2.476,4.926,0.503,0.224,0.425,0.527,0.876,1.55,0.565,1.375,2.95,0.466,-1.2,0.6,-0.6,1.0,3.9,4.9,0.49,0.474,0.241,3.4,14.3,8.6,4.1,2.6,0.2,13.4,16.1
731,76.0,215,79.0,31.0,10,11,8,9,7,5,8,16,12,12,15,10,8,8,11,11.499,4.289,10.316,0.481,1.342,4.051,0.331,2.946,6.263,0.47,1.579,2.448,0.645,0.737,2.631,3.368,1.343,0.921,0.025,1.631,2.158,-11.554,12.094,3.528,0.87,1.791,0.158,0.262,0.603,1.606,3.289,0.488,1.183,2.711,0.436,52.396,52.443,11.711,4.841,9.817,0.596,2.027,4.369,0.464,2.815,5.447,0.517,0.159,0.237,0.671,1.077,1.579,0.682,1.579,3.63,0.435,-0.3,-2.1,-2.4,-3.0,-8.1,-11.1,0.505,0.393,0.237,2.9,11.3,7.0,10.2,1.8,0.1,12.5,22.6
732,76.0,215,79.0,31.0,11,12,9,10,8,6,9,16,13,13,16,11,8,9,11,10.842,4.184,11.633,0.405,1.053,4.265,0.247,3.132,7.368,0.425,1.422,2.187,0.65,1.237,3.184,4.421,1.238,1.343,0.0,1.341,2.29,-9.921,11.458,4.053,0.474,1.893,0.263,0.55,0.478,1.764,3.526,0.5,1.107,3.29,0.336,58.259,58.005,8.448,3.632,7.473,0.565,1.185,3.105,0.382,2.446,4.368,0.56,0.448,0.5,0.896,0.843,1.237,0.681,1.158,2.629,0.44,-0.6,-0.5,-1.0,1.0,0.8,1.8,0.43,0.367,0.188,4.5,12.5,8.4,7.8,2.3,0.0,9.6,21.9
733,74.0,185,77.0,28.5,9,8,15,8,9,5,12,4,15,14,12,7,7,8,10,5.292,1.926,4.706,0.49,0.757,2.171,0.349,1.171,2.538,0.461,0.682,1.316,0.518,1.05,1.852,2.902,1.023,0.319,0.099,1.22,1.514,-2.391,14.624,1.559,0.952,1.268,0.268,0.44,0.609,0.512,1.195,0.428,0.39,0.902,0.432,33.324,33.368,5.464,2.315,5.267,0.518,0.827,2.269,0.364,1.488,2.999,0.496,0.292,0.342,0.854,0.463,0.926,0.5,0.734,1.732,0.424,-0.8,-0.4,-1.1,-5.2,-5.6,-10.7,0.501,0.461,0.28,6.6,12.2,9.3,10.7,1.0,0.5,18.8,17.5
734,78.0,240,82.0,28.5,8,6,12,8,9,14,13,12,12,11,12,6,9,7,11,5.023,1.902,4.902,0.448,0.584,2.122,0.275,1.317,2.782,0.473,0.634,0.928,0.683,0.975,2.538,3.513,0.978,0.465,0.074,1.024,0.976,-3.415,10.034,2.0,0.438,1.244,0.171,0.219,0.781,0.807,1.658,0.487,0.318,0.902,0.353,42.632,42.367,7.294,3.0,6.854,0.532,1.294,3.488,0.371,1.706,3.366,0.507,0.195,0.242,0.806,0.267,0.489,0.546,1.243,2.632,0.472,-1.1,-0.4,-1.4,1.5,-2.8,-1.4,0.473,0.433,0.189,4.7,12.8,8.7,7.0,1.1,0.3,16.2,13.2
735,73.0,165,76.25,33.0,10,11,10,11,6,9,4,9,7,6,10,10,8,8,10,6.243,2.464,5.951,0.476,0.734,2.317,0.317,1.732,3.634,0.477,0.587,0.879,0.668,0.61,1.535,2.145,0.439,0.268,0.097,1.317,1.805,-6.853,11.868,2.388,0.611,1.025,0.05,0.096,0.521,1.146,2.049,0.559,0.538,1.487,0.362,36.248,36.583,7.538,3.172,6.22,0.606,1.197,2.609,0.459,1.977,3.61,0.548,0.295,0.316,0.934,0.854,1.463,0.584,0.829,1.828,0.454,-2.1,-2.4,-4.5,-9.0,-11.7,-20.6,0.493,0.389,0.148,3.5,9.3,6.3,4.0,0.7,0.4,17.2,18.7
736,74.0,205,81.0,28.5,9,6,8,12,9,10,11,14,8,8,12,6,8,18,10,2.676,0.977,2.175,0.454,0.023,0.174,0.132,0.951,1.999,0.476,0.699,1.173,0.596,0.549,1.851,2.4,0.6,0.451,0.05,0.976,0.976,0.926,7.923,1.4,0.401,0.977,0.2,0.2,1.0,0.501,0.925,0.542,0.248,0.874,0.284,26.545,26.593,3.501,1.501,3.275,0.535,0.5,1.374,0.364,1.0,1.899,0.527,0.125,0.174,0.718,0.327,0.597,0.548,0.55,1.125,0.489,-2.3,0.7,-1.6,-4.3,-1.0,-5.3,0.497,0.08,0.539,4.3,15.2,9.7,7.1,1.7,0.3,26.6,12.3
737,74.0,165,79.0,25.5,8,17,6,5,4,9,13,14,10,17,8,15,5,8,11,13.975,4.972,12.898,0.476,2.333,6.847,0.341,2.641,6.051,0.436,1.692,2.077,0.815,0.512,2.311,2.823,0.897,1.77,0.102,1.155,2.026,2.999,15.864,2.256,0.848,1.769,0.0,0.051,0.0,1.127,2.411,0.467,1.513,3.589,0.422,60.125,59.962,9.307,3.95,8.793,0.529,1.41,3.846,0.367,2.539,4.95,0.513,0.436,0.436,1.0,0.77,1.23,0.626,1.334,3.28,0.407,0.3,-1.1,-0.8,3.2,3.1,6.3,0.506,0.531,0.161,1.8,8.9,5.1,4.7,3.0,0.3,7.7,22.4
738,74.0,165,79.0,25.5,9,18,7,5,4,10,14,14,12,19,9,17,6,8,11,15.476,5.714,13.024,0.529,2.358,6.5,0.363,3.358,6.523,0.515,1.692,2.118,0.799,0.5,2.432,2.932,1.049,2.333,0.167,0.904,1.668,7.548,14.623,2.953,0.716,1.854,0.167,0.215,0.777,1.308,2.622,0.499,1.881,3.692,0.509,63.347,63.146,9.333,3.832,9.284,0.503,1.667,4.309,0.387,2.165,4.978,0.435,0.165,0.261,0.632,0.882,1.523,0.579,1.118,3.19,0.35,1.3,-0.7,0.7,7.7,7.4,15.2,0.554,0.499,0.163,1.7,8.7,5.2,5.1,3.7,0.5,6.1,21.2
739,75.0,195,79.0,31.0,7,15,8,11,8,7,15,6,12,9,9,14,14,6,11,14.176,4.85,10.974,0.531,1.949,5.001,0.39,2.901,5.974,0.486,2.524,3.399,0.743,1.5,3.6,5.1,1.675,2.199,0.149,1.95,2.45,5.874,13.238,3.4,1.827,2.575,0.476,0.55,0.865,1.225,2.425,0.505,1.202,3.001,0.401,63.07,62.824,8.827,3.774,9.75,0.453,1.276,4.352,0.293,2.5,5.4,0.463,0.324,0.451,0.718,1.0,1.877,0.533,1.175,3.074,0.382,0.7,0.8,1.5,0.7,6.0,6.7,0.568,0.456,0.31,4.9,12.1,8.4,8.2,3.5,0.4,13.5,19.8
740,73.5,190,79.0,31.0,8,14,10,5,11,6,12,12,7,8,7,12,13,12,11,12.879,4.853,11.609,0.515,2.244,5.708,0.393,2.612,5.903,0.442,0.927,1.489,0.623,1.294,4.218,5.512,0.73,1.61,0.073,1.489,2.513,-1.586,13.466,2.928,0.706,1.731,0.244,0.318,0.767,1.22,2.61,0.467,1.146,2.978,0.385,62.175,61.745,10.855,4.586,9.707,0.559,1.683,4.536,0.371,2.902,5.17,0.561,0.34,0.441,0.771,1.099,1.877,0.586,1.462,2.854,0.512,-0.1,-0.2,-0.3,-0.1,0.1,0.0,0.525,0.492,0.128,4.4,15.7,9.8,3.8,2.6,0.2,10.8,20.0
741,77.0,205,84.25,32.5,11,13,7,13,9,12,8,16,9,6,5,13,14,11,12,11.977,4.454,10.572,0.492,1.498,4.548,0.329,2.953,6.025,0.49,1.573,2.143,0.734,1.097,3.284,4.381,1.239,1.046,0.119,1.096,1.716,-0.617,12.53,3.096,1.167,1.761,0.263,0.307,0.857,1.287,2.809,0.458,1.405,2.904,0.484,50.911,50.407,7.429,3.12,6.951,0.535,1.191,3.405,0.35,1.929,3.548,0.544,0.309,0.406,0.761,0.57,1.026,0.556,1.048,2.122,0.494,1.1,0.3,1.4,2.8,1.6,4.4,0.52,0.43,0.203,4.7,14.8,9.6,8.2,2.1,0.5,8.7,22.4
742,77.0,205,84.25,32.5,12,15,8,14,10,14,10,17,11,7,6,14,14,13,12,14.975,5.283,12.565,0.516,2.41,6.386,0.377,2.872,6.177,0.465,2.001,2.513,0.796,1.36,3.205,4.565,1.487,1.794,0.129,1.153,1.769,9.64,15.206,2.77,1.974,1.924,0.283,0.385,0.735,1.102,2.36,0.467,1.487,3.437,0.433,53.252,52.985,8.026,3.334,7.205,0.557,1.36,3.231,0.421,1.975,3.973,0.497,0.334,0.411,0.813,0.511,0.949,0.538,1.128,2.616,0.431,2.2,-0.1,2.1,5.1,4.3,9.4,0.548,0.508,0.2,5.6,14.0,9.7,8.9,3.4,0.5,7.8,25.1
743,79.0,225,83.0,30.5,7,7,14,10,11,10,10,11,5,9,8,8,12,14,12,6.028,2.325,5.053,0.524,0.648,1.757,0.369,1.677,3.296,0.509,0.731,1.026,0.712,0.648,3.243,3.891,0.27,1.162,0.108,0.839,1.135,3.38,10.471,2.161,0.729,0.864,0.081,0.081,1.0,1.001,1.918,0.522,0.594,1.296,0.458,35.358,35.464,5.08,2.028,5.351,0.475,1.026,2.648,0.387,1.001,2.7,0.371,0.162,0.27,0.6,0.189,0.486,0.389,0.649,1.946,0.334,-0.7,2.2,1.5,2.3,7.4,9.7,0.548,0.348,0.203,4.3,19.4,12.2,2.3,3.3,0.6,13.2,16.5
744,75.0,190,76.0,33.0,4,10,8,7,8,8,9,10,8,9,11,8,14,11,10,9.369,3.421,7.763,0.532,1.423,3.579,0.398,1.999,4.185,0.478,1.106,1.869,0.592,0.946,2.895,3.841,0.87,0.475,0.079,1.209,1.526,3.0,13.604,1.895,1.026,1.526,0.342,0.473,0.723,0.606,1.551,0.391,1.054,2.157,0.489,53.687,53.694,9.262,3.947,9.446,0.49,1.369,4.342,0.315,2.578,5.106,0.505,0.45,0.577,0.78,0.896,1.71,0.524,1.236,2.815,0.439,-0.1,-0.3,-0.4,0.3,-2.7,-2.4,0.546,0.461,0.241,3.7,12.0,7.7,4.9,0.9,0.3,12.3,16.2
745,75.0,190,76.0,33.0,4,10,10,8,9,10,10,10,9,11,13,9,14,13,10,10.899,4.023,9.425,0.506,1.499,3.802,0.394,2.525,5.624,0.449,1.349,2.2,0.613,1.174,3.251,4.425,0.975,1.227,0.1,1.426,1.95,-1.948,12.983,2.849,1.174,1.877,0.527,0.8,0.659,0.901,1.55,0.581,1.1,3.275,0.336,59.097,59.012,9.724,3.877,9.125,0.533,1.977,4.7,0.421,1.9,4.425,0.429,0.325,0.425,0.765,0.574,1.35,0.425,1.0,2.65,0.377,-0.2,-0.5,-0.7,0.8,-0.2,0.5,0.524,0.403,0.233,4.2,12.3,8.1,5.4,2.1,0.3,12.1,17.8
746,77.5,195,83.0,30.0,14,17,12,17,9,8,15,16,6,12,6,17,5,9,11,14.089,5.311,11.222,0.563,2.023,5.266,0.384,3.289,5.956,0.552,1.445,1.867,0.774,1.022,3.311,4.333,0.444,0.622,0.198,0.978,1.801,11.134,13.067,4.401,1.023,1.532,0.11,0.154,0.714,2.089,3.155,0.662,1.089,2.645,0.412,58.339,58.175,8.578,3.667,8.49,0.505,1.246,3.912,0.319,2.424,4.579,0.529,0.178,0.22,0.809,0.846,1.491,0.567,1.4,2.869,0.488,1.1,0.1,1.2,1.8,0.1,1.9,0.585,0.469,0.166,3.8,12.6,8.2,2.2,1.1,0.6,7.5,20.0
747,75.0,215,80.0,30.0,6,10,7,15,10,7,10,9,15,12,11,10,10,8,10,8.877,3.487,8.072,0.461,0.463,1.34,0.346,3.023,6.733,0.449,1.441,2.243,0.642,1.195,4.244,5.439,1.829,0.806,0.195,1.829,2.122,-1.976,10.721,2.878,0.683,1.854,0.268,0.341,0.786,1.173,2.439,0.481,1.585,3.951,0.401,61.015,61.467,9.828,4.098,10.098,0.487,1.632,5.171,0.316,2.463,4.928,0.5,0.366,0.463,0.79,0.707,1.317,0.537,1.39,3.146,0.442,-0.9,0.7,-0.2,-0.5,-1.5,-2.0,0.49,0.166,0.278,4.1,14.4,9.3,8.9,1.3,0.6,16.8,16.0
748,76.5,210,80.0,28.5,6,8,15,18,6,13,8,15,8,10,6,7,7,6,10,9.34,3.316,7.755,0.533,1.634,4.537,0.36,1.68,3.219,0.522,1.071,1.61,0.665,1.438,2.538,3.976,1.267,1.806,0.266,1.586,2.243,-3.974,13.899,2.391,1.244,1.659,0.022,0.049,0.449,1.17,2.0,0.585,0.488,1.17,0.417,55.819,56.184,7.976,3.317,8.245,0.484,1.341,4.121,0.325,1.976,4.121,0.479,0.342,0.463,0.739,0.609,1.22,0.499,1.024,2.439,0.42,-0.1,-0.1,-0.3,1.7,4.2,6.0,0.552,0.585,0.208,5.9,9.8,7.9,7.1,3.2,0.9,15.8,16.1
749,74.5,200,81.0,29.0,3,13,14,18,4,8,17,10,11,9,14,11,14,10,11,15.38,5.619,12.596,0.54,2.358,6.38,0.37,3.264,6.214,0.525,1.785,2.476,0.721,0.643,2.738,3.381,2.001,1.881,0.238,1.927,1.714,3.476,14.644,2.903,1.642,2.213,0.547,0.618,0.885,0.908,1.904,0.477,1.809,3.691,0.49,56.579,56.239,6.571,2.809,6.737,0.488,0.954,2.926,0.326,1.858,3.811,0.488,0.285,0.359,0.794,0.738,1.214,0.608,0.833,2.239,0.372,1.0,0.4,1.4,0.4,5.7,6.2,0.562,0.507,0.197,2.6,10.7,6.7,12.6,3.3,0.7,12.3,24.9
750,77.0,220,80.0,43.0,7,10,15,5,8,9,8,7,14,5,8,9,15,8,9,11.676,4.025,8.725,0.589,2.223,5.15,0.432,1.801,3.576,0.504,1.4,1.95,0.718,0.826,2.899,3.725,1.175,0.95,0.251,1.725,1.926,-0.223,15.357,1.9,1.426,1.75,0.099,0.2,0.495,0.849,1.749,0.485,0.851,1.624,0.524,56.295,56.675,9.776,4.024,9.376,0.521,1.724,4.852,0.355,2.301,4.526,0.508,0.299,0.5,0.598,0.676,1.099,0.615,1.325,2.925,0.453,0.2,-0.7,-0.4,-1.8,-2.9,-4.7,0.609,0.59,0.223,3.4,11.0,7.4,6.8,1.7,0.9,15.3,18.3
751,73.5,190,80.0,30.0,6,10,10,12,11,4,8,17,11,10,6,10,8,14,10,8.048,3.024,8.559,0.42,1.146,4.293,0.267,1.878,4.268,0.44,0.854,1.074,0.795,1.316,3.586,4.902,2.146,1.195,0.048,2.196,2.073,-0.391,12.951,2.047,0.757,1.197,0.146,0.194,0.753,0.878,1.83,0.48,0.855,2.245,0.381,57.971,58.242,10.756,4.512,10.267,0.524,1.731,4.78,0.362,2.78,5.487,0.507,0.34,0.363,0.937,0.902,1.389,0.649,1.54,3.732,0.413,-1.7,-0.4,-2.0,-2.6,-3.5,-6.1,0.446,0.502,0.125,4.8,13.2,9.0,11.1,2.1,0.1,19.6,17.1
752,72.5,190,75.0,28.0,8,10,13,11,5,7,14,13,6,10,8,10,16,13,11,11.001,3.769,9.512,0.5,1.975,5.651,0.349,1.79,3.861,0.464,1.487,2.115,0.703,0.931,2.324,3.255,0.955,1.022,0.092,1.442,2.139,-0.14,14.469,2.231,1.07,1.86,0.279,0.372,0.75,0.838,1.721,0.487,0.674,1.769,0.381,59.001,58.606,8.885,3.769,8.722,0.509,1.349,3.976,0.339,2.42,4.745,0.51,0.303,0.371,0.817,0.86,1.464,0.587,1.258,2.907,0.433,-0.3,-0.8,-1.2,-0.5,-0.5,-1.0,0.527,0.594,0.222,3.4,8.2,5.8,5.4,1.7,0.3,12.1,18.2
753,72.5,190,75.0,28.0,9,11,14,11,5,9,15,13,6,11,9,11,16,14,11,15.117,5.254,12.022,0.56,2.954,7.139,0.414,2.301,4.884,0.471,1.649,2.022,0.816,0.816,2.696,3.512,0.605,1.768,0.14,1.21,1.559,6.932,15.622,2.651,1.419,2.024,0.326,0.464,0.703,1.0,2.116,0.473,0.977,2.303,0.424,58.713,58.535,7.024,2.999,8.048,0.436,1.024,3.65,0.281,1.977,4.395,0.45,0.186,0.347,0.536,0.581,0.977,0.595,1.21,3.071,0.394,1.1,0.7,1.7,2.7,8.1,10.8,0.585,0.594,0.168,3.1,10.1,6.6,3.4,3.0,0.4,8.6,21.7
754,75.5,170,77.25,29.0,10,14,5,14,9,8,7,10,15,10,9,14,9,6,11,8.903,3.366,7.831,0.497,1.048,3.098,0.338,2.315,4.73,0.489,1.122,1.489,0.754,1.144,2.881,4.025,1.097,0.44,0.12,1.173,1.586,1.659,12.67,2.196,0.978,1.659,0.146,0.219,0.667,0.949,2.048,0.463,1.219,2.464,0.495,55.169,54.863,9.22,3.804,8.901,0.518,1.61,4.172,0.386,2.195,4.731,0.464,0.244,0.365,0.668,0.612,1.172,0.522,1.342,3.194,0.42,-0.1,-0.6,-0.6,1.2,-3.1,-1.9,0.525,0.396,0.19,4.4,11.2,7.8,6.0,0.8,0.4,12.1,15.7
