name,Primary_Position,team_id,conference_id,SOS,player_id,season_id,Pos,Class,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,SI,POT,Stars,player_id.1,season_id.1,game_type,GS,GP,PG_Min,SG_Min,SF_Min,PF_Min,C_Min,Min,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,AOBPM,ADBPM,ABPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P,OPM+,DPM+,EPM+
Clay Saunders,SF,411,26,0.51,207558,2045,SF PF c ,JR,79.0,225,84.25,24.5,15,13,12,13,6,8,13,9,6,7,9,14,8,11,144,12,3,207558,2045,College,41,41,0.0,0.0,30.537,1.024,0.0,31.611,14.39,8.439008690054715,17.935307370453813,0.538,2.433215320244609,6.8683617637592524,0.354,6.009011908593498,11.068554876086258,0.543,3.8493723849372383,4.594464113292565,0.838,1.9616993884776317,3.4834669176104094,5.445166306088041,0.8641776633408433,2.6511341142875686,0.235259759223805,1.8458319922755069,2.810137261900899,3.682,11.469,6.9842291599613775,2.473447055037013,3.962021242355971,0.1947215963952365,0.2333440617959446,0.834,3.299002252977148,5.963952365626006,0.553,2.512069520437721,4.86964917927261,0.516,62.14,61.634,16.461693221273972,6.806308206509394,15.116656390953043,0.544,2.8474543271570885,7.082129993185579,0.402,3.955608917156116,8.034526397767467,0.492,0.4332024531914203,0.5143265080961806,0.842,0.8290878411266509,1.8204237920628228,0.455,2.693318622838044,5.696531135412273,0.473,1.0,-1.5,-0.5,0.4,-0.2,0.2,3.2,1.5,4.7,0.58,0.383,0.256,4.2,8.1,6.0,2.7,2.7,0.4,8.5,19.2,2.2,0.2,2.4
Dave Evans,SF,822,26,0.505,204655,2045,SF SG ,SR,75.5,205,81.0,27.5,10,8,8,11,6,6,9,14,6,6,10,9,9,7,117,9,1,204655,2045,College,9,35,0.143,1.8,17.657,0.0,0.0,19.599,5.456,5.534026187540368,14.682050378721156,0.443,1.9258998297222716,6.038987728260232,0.319,3.605190534906935,8.640126827549762,0.417,3.023897598496859,4.110152075626798,0.736,1.4268099348247314,4.39940682155215,5.826216756376882,1.9288356526334332,1.410252682387834,0.0843243871943241,4.36263284598673,3.160710651042424,-8.487,13.244,3.854735482355704,2.436733016264459,3.696201045152956,0.5049615407198638,0.5049615407198638,1.0,1.4209382890024074,3.851799659444543,0.369,1.6734190593623393,4.283365627385357,0.391,34.062,34.391,16.696228664476173,6.812828937803496,15.120234945189148,0.552,3.0734785263586404,7.644441859788899,0.402,3.7364426739553953,7.481608560379168,0.499,0.2471576866040534,0.4972231106975663,0.497,1.2445116454886451,2.241865604373237,0.555,2.2476810793521564,4.733796632839987,0.475,-2.6,-1.2,-3.8,-0.6,-0.2,-0.8,-9.2,-6.3,-15.6,0.486,0.411,0.28,3.0,9.8,6.3,7.4,1.4,0.1,20.9,18.7,-5.3,-2.0,-7.3
Geoffrey Parry,SF,873,27,0.489,209455,2045,SF SG ,RS SO,76.5,185,80.0,31.5,12,13,11,13,7,5,5,9,9,9,8,3,12,7,132,11,2,209455,2045,College,2,41,0.0,1.635,17.292,0.0,0.0,19.0,4.513,5.28821213878124,11.906868877971377,0.535,2.1543437795611973,5.803911995361752,0.371,3.124713923896128,6.102956882609624,0.512,1.0375026700436365,1.6386439229806844,0.633,1.6386439229806844,6.3714771622934885,8.010121085274173,1.7118794055719997,2.368804664723032,0.4433916423712342,3.0545299197461167,3.629130223517979,1.855,13.503,4.314790516005004,2.7524335540569407,2.087211253852492,0.521802813463123,0.5950382960544385,0.877,1.641695401421989,3.1979494064874427,0.513,0.9612157090110158,2.3069177016264377,0.417,32.771,32.928,15.184645286686106,6.3714771622934885,16.73955296404276,0.454,2.4447278911564627,8.078231292517007,0.303,3.926749271137026,8.667395529640428,0.453,0.6650874635568513,0.8898202137998057,0.747,1.2572886297376094,2.298955296404276,0.547,1.9982993197278915,5.484693877551021,0.364,-1.4,0.9,-0.5,-0.5,0.1,-0.4,-0.9,2.4,1.6,0.545,0.487,0.138,3.7,13.1,8.6,5.2,2.4,0.8,19.5,14.2,-1.0,1.4,0.4
LaMonte Madison,SF,873,27,0.489,205757,2045,SF SG pf c ,JR,77.5,175,83.0,26.5,13,9,14,15,13,6,11,8,8,13,16,10,8,8,151,11,3,205757,2045,College,39,39,0.0,0.0,23.332,5.742,0.0,29.027,9.335,7.013132159821178,15.606913343711332,0.509,1.8460862970502532,5.526284277332056,0.334,5.169041631740709,10.082624835349058,0.513,2.76414002315092,4.147207919211271,0.667,1.7902047658962998,8.774686263200811,10.564891029097112,1.0757194747136072,1.5771364929098468,0.2048487500248602,2.5106773639883446,3.8782044907619184,3.412,9.213,8.084860096595218,0.7663752843970781,3.428731090089012,0.5648026184488883,1.3291821338761824,0.425,3.4806210833033964,6.1928711132399314,0.562,1.1256136989582084,2.56256735720273,0.439,50.106,50.281,17.08001034187864,7.49388436984149,14.735188242079516,0.58,2.0922416021956605,5.761619697301168,0.363,5.4076092360931565,8.977546190409898,0.602,0.7656967840735069,0.9188361408882084,0.833,2.603369065849923,3.927925061156302,0.663,2.0345657405381754,4.130784988365386,0.493,-0.5,0.6,0.1,-0.3,0.0,-0.3,-1.6,-2.3,-4.0,0.534,0.354,0.266,4.0,18.1,11.4,3.4,1.6,0.4,12.6,18.0,-0.2,-2.6,-2.8
Robby Franzoni,SF,834,27,0.505,201537,2045,SF SG pg ,SR,71.5,185,74.0,33.5,8,13,11,14,4,9,15,18,8,9,9,3,14,13,157,10,2,201537,2045,College,41,41,0.0,0.0,24.927,0.0,0.0,24.927,9.22,7.375022080904434,16.964758876523582,0.536,3.4424130012365306,8.289171524465642,0.415,3.932609079667904,8.673379261614556,0.453,2.152888182299947,2.961049284578696,0.727,1.7223105458399577,3.2417959328184818,4.964106478658439,2.534887829005476,3.1333672633931533,0.163749419132128,2.532679738562092,2.642119005996769,4.024,14.389,4.524377318494966,1.9939056703762588,2.6408761702879358,0.37758346581876,0.4305776364599894,0.877,1.8835011482070303,3.930400989224519,0.479,1.669316375198728,4.305776364599894,0.388,45.288,45.191,12.46487132393618,5.50773384080901,12.734836582505366,0.49,1.4582549622712488,4.967803323670642,0.294,4.049478878537762,7.771458918811268,0.521,0.5355048571618242,0.7567878559890243,0.708,1.4029342125644486,2.321258657697329,0.604,2.106614148834945,4.697838065101458,0.448,0.5,-0.5,0.0,0.2,-0.1,0.1,3.5,5.6,9.1,0.557,0.489,0.175,3.7,7.5,5.5,8.3,3.1,0.3,12.2,18.6,0.5,1.0,1.5
Yannick Kambale,SF,759,27,0.494,216930,2045,SF ,SR,76.5,225,81.0,42.0,10,9,14,11,12,4,11,12,15,10,6,7,15,14,151,11,3,216930,2045,College,42,42,0.0,0.0,30.474,0.0,0.0,30.474,11.906,7.279910675942627,16.8513269775831,0.539,3.598728849952761,9.775830971399122,0.368,3.681181825989865,7.075496006183972,0.52,2.2897878553637376,3.679464055655758,0.622,1.6765438460877782,5.262255448294782,6.9387992943825605,1.6765438460877782,2.777730148660003,0.4886747483753707,2.126599673623636,3.305841806553385,7.787,14.28,5.070858026281886,3.432105127544447,2.90646740530791,0.2851498754616507,0.2851498754616507,1.0,2.214205960663059,4.052220218156832,0.546,1.1440350425148158,2.73812591256549,0.418,58.215,58.321,14.900293204849024,6.2447488897652645,14.819704737573089,0.503,2.410795425318496,7.390133914027537,0.326,3.8339534644467688,7.431285471785463,0.516,0.775021004440939,0.9396272354726428,0.825,1.2654104010562233,2.4502323348365085,0.516,1.7935220589496064,4.043140549716226,0.444,0.5,0.0,0.4,0.0,-0.1,-0.1,3.9,3.8,7.7,0.554,0.58,0.218,3.8,11.6,7.7,4.8,2.8,0.9,10.3,18.4,1.1,1.1,2.2
Owen Boyd,SF,35,27,0.485,209821,2045,SF pf ,RS SO,80.0,230,83.0,31.5,12,16,14,8,8,7,11,10,10,10,5,5,10,7,144,11,2,209821,2045,College,41,44,0.0,0.0,24.182,0.251,0.272,24.704,10.457,8.369022127052105,18.24812633832976,0.568,4.003836545324767,10.340827980014277,0.387,4.362955032119914,7.913990007137758,0.551,2.589668094218416,2.942094932191292,0.88,1.0171306209850108,6.794685720665402,7.811816341650413,0.6089400428265525,1.6724349670648655,0.553756838227085,1.4208600999286225,2.896058948308585,9.044,14.642,5.774892933618844,2.179246966452534,2.536134903640257,0.3055852962169879,0.3546573875802998,0.862,2.580745895788722,3.901231263383298,0.662,1.474393290506781,3.6514097073518914,0.404,44.832,44.785,15.424807413196383,6.189572401473708,15.480629675114436,0.498,3.045662610248968,8.275092106732165,0.368,3.1483755721781845,7.210003349335715,0.437,0.4555096572513118,0.7078262811209111,0.644,1.317405381266049,2.9943061292843587,0.44,1.3709947527073798,3.503405157977001,0.391,1.1,0.6,1.7,0.0,-0.1,-0.1,4.2,2.4,6.6,0.597,0.567,0.161,2.3,15.2,8.8,1.9,1.7,1.1,6.8,19.1,2.6,1.0,3.6
Craig Williamson,SF,796,27,0.502,210351,2045,SF PF ,SO,75.5,180,81.0,27.5,4,12,7,9,7,4,10,7,9,9,5,7,6,9,108,11,2,210351,2045,College,41,41,0.0,0.0,24.998,6.147,0.0,31.173,8.755,5.652293831019582,15.921669578008643,0.435,2.5558517973705985,7.890043210444057,0.324,3.0927645490484506,8.02978762526432,0.385,2.2432656063252736,3.1387331065551165,0.715,1.1676013606693023,6.125978518113963,7.293579878783266,1.298152063988232,2.1299836155106497,0.4005097396686692,3.1810241794612484,3.819406517385763,-17.657,16.152,2.333363979038338,0.717109497103981,2.918084030523122,0.1360669302197297,0.2684563758389262,0.507,1.029695688149306,2.9603751034292545,0.348,1.9288406729796816,4.795439919095339,0.402,54.385,54.93,16.297105406881485,7.061714909885309,14.833424358274168,0.549,2.175496085927544,5.860185690879301,0.371,4.884398325141088,8.967777170944839,0.545,0.3113052976515565,0.3968687420353177,0.784,2.9746950664482066,4.928090296741307,0.604,1.5965774622246496,3.6409976333515375,0.439,-2.1,-0.3,-2.4,-0.5,0.0,-0.5,-3.4,-1.6,-5.0,0.465,0.496,0.197,2.5,13.1,7.9,5.2,2.1,0.7,15.5,18.9,-3.9,-1.7,-5.6
Wendell Evans +1,SF,788,27,0.496,201919,2045,SF pg ,RS JR,77.0,195,80.0,34.0,7,18,16,16,7,7,9,17,16,14,10,5,11,14,178,12,3,201919,2045,College,41,41,4.438,0.0,26.44,0.0,0.0,30.83,14.804,9.92854314749524,21.42951413111107,0.567,4.460868417579517,10.852391636343068,0.411,5.471445540074285,10.577122494768002,0.517,3.586040460793001,4.598502988367051,0.78,1.8401553573785323,4.749654794105965,6.589810151484497,3.035502177642867,2.122306921141733,0.274273176083379,2.850732479873301,2.909187205629221,2.49,14.262,6.071004355285734,2.52644280623692,3.680310714757065,0.4600388393446331,0.6014442202907294,0.765,2.573577933218952,4.18559927600445,0.615,2.437828767510699,5.795735213710666,0.421,53.039,52.867,17.483496320956363,7.197306448256947,16.288043581061913,0.537,3.0907749635878714,8.12605216864963,0.38,4.106531484669075,8.165774490703086,0.503,1.0176480602266065,1.2484158359657254,0.815,1.20112735733066,2.167703860631396,0.554,1.8915391454026145,4.753437872396769,0.398,1.8,-1.0,0.8,0.4,-0.3,0.1,0.8,-1.7,-1.0,0.595,0.506,0.215,4.1,10.6,7.3,10.5,2.1,0.5,10.8,23.6,1.0,-0.2,0.8
Alex Hewitt,SF,420,27,0.487,219578,2045,SF SG ,JR,72.0,170,78.0,28.0,7,15,9,10,8,9,15,13,10,13,6,9,11,11,150,11,3,219578,2045,College,40,40,0.023,8.049,26.1,0.0,0.0,34.225,13.575,8.356213441566194,21.99901089718447,0.466,3.794403042343832,12.621292996128854,0.301,4.5635157489043126,9.381128600419515,0.486,2.643292007026041,3.666501816197411,0.721,1.4069134876106344,3.7107808847866512,5.117694372397286,1.7479834240010914,1.3648849231399178,0.2559159230887345,2.7268541414417027,3.07269718321874,-2.824,15.245,3.4976721976841354,2.3005167209536315,3.069629427514112,0.5542386466344924,0.5542386466344924,1.0,1.1494056856358397,2.9383175020037857,0.391,2.813826975221269,5.881751053053428,0.478,58.639,58.613,14.418303106819309,6.101035606435433,16.634535000767748,0.433,2.2162318939484416,8.233668298841554,0.269,3.879685394025216,8.402572808080118,0.462,0.6380837015679115,0.7694538754201287,0.829,0.9810110385068158,1.921075529319434,0.511,2.2674150785661884,5.7154556156484055,0.397,-0.3,-0.2,-0.5,-0.3,-0.2,-0.5,-2.0,0.4,-1.6,0.49,0.574,0.167,3.1,7.9,5.5,6.2,1.4,0.5,10.4,23.8,-3.1,-0.7,-3.8
George Burt,SF,114,27,0.523,207380,2045,SF pf c ,JR,75.5,210,75.0,30.5,9,13,10,12,12,12,15,17,10,16,16,7,6,11,171,12,4,207380,2045,College,41,41,0.0,0.0,28.048,0.0,0.0,28.048,7.806,5.791234664794084,13.348341525878809,0.524,2.4185220372588705,5.991573381800157,0.404,3.376843322731216,7.354702796480647,0.459,2.116981287950762,2.771696476516998,0.764,1.4581354041885248,7.114326472386387,8.572461876574913,2.4680903796108886,1.2899938862848992,0.1997146932952924,3.727952414391342,3.6784185856939065,-6.001,15.075,3.3252096327811973,2.5672270643149244,2.366888347308852,0.5039448139121814,0.7559172208682722,0.667,1.152463959684415,2.7737618241149984,0.415,1.7121731587426163,3.8312197942913793,0.447,48.418,49.07,17.84389647442429,7.6523334012635,16.749541471367433,0.532,2.5331159567964137,7.112288567352762,0.356,5.123293254534338,9.64336661911555,0.531,0.6460158956592622,0.9944976564092112,0.65,1.7383329936824945,2.5371917668636645,0.685,2.7328306500917057,6.113715100876299,0.447,-1.3,0.1,-1.2,0.0,0.4,0.4,-5.1,-5.1,-10.2,0.553,0.449,0.208,3.7,15.6,10.2,8.0,1.3,0.3,20.4,16.9,-2.1,-2.3,-4.4
Derrick Bowman,SF,196,27,0.526,209560,2045,SF sg pf ,JR,76.5,200,76.0,34.5,14,9,12,9,6,7,6,16,6,6,11,13,17,10,138,11,2,209560,2045,College,41,41,0.0,0.0,30.171,2.879,0.073,33.099,9.072,6.196346404779892,14.113041686697343,0.445,0.1682576746102602,0.5837511159947806,0.288,6.028088730169631,13.524139825561432,0.446,3.014902822608337,5.610878373738068,0.537,1.7993269693015592,5.482625482625482,7.281952451927042,1.5469404573861687,1.9253539253539256,0.7138567138567139,2.8037222718219903,3.432003432003432,-3.659,7.451,7.954467412952407,0.9219833802623448,4.228761760868072,0.3347984341734771,0.4566994025135636,0.733,3.643293729826248,7.660874939907973,0.476,2.0517134812169493,5.399697822951721,0.38,58.244,58.275,17.453453453453452,7.366795366795367,17.496353496353496,0.499,2.71986271986272,7.871299871299871,0.346,4.643500643500643,9.628485628485628,0.482,0.7138567138567139,0.9214929214929216,0.775,1.8000858000858,3.428571428571429,0.525,2.1347061347061347,5.276705276705277,0.405,-1.4,-0.3,-1.7,0.0,0.3,0.3,-0.3,-1.2,-1.5,0.47,0.041,0.398,3.9,12.0,8.0,5.0,1.9,1.2,14.5,17.6,-1.3,-0.6,-1.9
Milt Conner,SF,416,27,0.493,205009,2045,SF SG ,RS JR,74.0,190,76.25,28.5,10,17,12,20,11,7,17,13,12,12,9,12,17,9,181,13,3,205009,2045,College,41,41,0.0,0.512,28.17,0.0,0.0,28.683,15.149,10.667211607234083,21.9331766629202,0.603,5.131296617962604,11.8156738530704,0.434,5.52569735363237,10.11545928272198,0.546,4.487585572698478,4.683764176969449,0.958,1.8412179421681825,8.317175221961426,10.158393164129608,1.7942168182282618,3.1860393917746714,0.1979793856515971,2.041483600694799,3.03500357179304,10.612,14.049,5.681005415346888,2.991723715132318,3.6374782875242655,0.8991519362419536,0.8991519362419536,1.0,1.943394298559313,4.033922550321855,0.482,2.691325227342393,5.182384796158169,0.519,48.935,48.995,13.246249617307887,5.672007347688539,13.789162159404022,0.48,1.8899887743647317,6.6231248086539445,0.285,3.7820185733238088,7.17011939993877,0.527,0.3959587713031942,0.4490254107561996,0.882,1.2429839779569345,1.7450760281661395,0.712,2.1410347994693333,4.971935911827738,0.431,2.8,1.9,4.7,0.6,0.4,1.0,4.1,8.0,12.1,0.645,0.539,0.214,5.0,18.0,12.2,5.6,3.2,0.3,7.8,24.2,3.6,3.4,7.0
Wade Spangler,SF,259,27,0.492,208571,2045,SF ,RS SO,77.0,210,83.0,26.0,8,13,15,15,11,6,9,11,16,11,14,10,9,15,165,12,3,208571,2045,College,44,44,0.0,0.0,30.66,0.0,0.0,30.66,13.274,8.116457269087395,17.610106309540246,0.569,3.805398315615077,9.09843987298081,0.418,4.316236366146624,8.509940632334667,0.507,2.8631092088913435,3.807124119839845,0.752,2.355722766809333,4.982814901811775,7.3385376686211075,2.552464448432969,3.255669355256567,0.3126133439264926,1.6067237332596989,2.628715521857027,10.478,13.772,5.807331216346818,2.3143034654148837,3.5292696396520773,0.5505315477012287,0.709305536379953,0.776,2.3522711583597955,4.238575176032031,0.555,1.4134336600855997,3.570688941046527,0.396,57.944,57.899,18.40791723518541,7.535536019620374,15.544309918996872,0.592,3.3402994870377727,7.853330800186531,0.425,4.198690823675711,7.694433409903452,0.546,0.5509594293511114,0.630408124492651,0.874,1.3730807095113906,2.437002366189399,0.563,2.2763778303597646,4.630477210314513,0.492,2.2,-1.4,0.8,0.4,-0.5,-0.1,8.2,1.8,10.1,0.594,0.517,0.216,5.2,12.3,8.6,7.4,3.3,0.6,7.7,18.8,4.0,1.4,5.4
Robin Imai,SF,870,27,0.481,201568,2045,SF SG pf ,SR,77.0,195,78.0,32.0,6,17,12,10,9,11,8,16,7,15,11,10,9,6,153,11,2,201568,2045,College,39,39,0.154,0.0,23.64,1.515,0.0,25.231,12.59,10.161959086431631,22.79110255881612,0.545,4.524316770897762,11.628066799532675,0.389,5.63993310883559,11.15845417268,0.505,3.997434311502074,4.231095228277552,0.945,1.466107713101047,5.802928879851957,7.269036592953004,1.585228964790507,1.9350711658403967,0.1782001782001782,1.9380111332554464,3.3355417970802583,4.821,14.913,5.75676356722333,1.5875197580922271,2.996357638650265,0.4077612077062286,0.765124962774609,0.533,2.4648935926511357,4.583877396742492,0.538,2.7581151352713444,5.81861498636978,0.474,43.653,43.771,13.470105777798086,5.451097758790067,13.76482145712915,0.49,2.5816179662333507,7.269653423499577,0.355,2.8694797925567155,6.504306504306504,0.441,0.5277466815928354,0.7059468597930136,0.748,0.7059468597930136,1.8711018711018708,0.377,1.6380708688400998,3.9249731557423866,0.417,1.8,0.5,2.3,0.2,-0.2,0.0,2.1,3.2,5.4,0.585,0.51,0.186,3.3,12.6,8.0,5.5,1.9,0.3,7.3,24.0,1.6,0.5,2.1
Blair Hatfield,SF,903,28,0.526,203060,2045,SF pg ,SR,74.5,190,76.25,29.0,12,16,7,5,5,11,15,11,16,16,6,9,5,18,158,11,3,203060,2045,College,40,40,4.047,0.0,29.451,0.225,0.25,33.926,14.025,8.348384183706377,20.315422821389408,0.491,3.26710959169193,9.31271366832226,0.351,5.081274592014449,11.005934335289943,0.462,2.66077533380636,3.5089982584016,0.758,1.0901115913049086,4.314769975786925,5.4048815670918335,3.023608333870864,1.6545601291364005,0.2001614205004035,2.0963684448171325,2.9846650524616622,-9.999,14.394,5.081274592014449,1.894794555892408,3.3445139650390248,0.1612591111397794,0.2015738889247242,0.8,2.3785718893117465,4.595884667483713,0.518,2.541443591562924,6.208475778881507,0.409,62.012,61.95,16.064568200161418,6.697336561743342,15.05407586763519,0.533,2.6634382566585955,7.344632768361581,0.363,4.037126715092816,7.706214689265536,0.524,0.847457627118644,0.9701372074253428,0.874,1.2106537530266344,1.977401129943503,0.612,1.979015334947538,4.760290556900726,0.416,1.0,-1.0,0.0,0.6,0.1,0.7,3.1,-1.0,2.1,0.517,0.458,0.173,2.3,10.0,6.0,10.8,1.7,0.4,8.8,21.6,0.2,-1.5,-1.3
Floyd Wechsler,SF,18,28,0.533,210124,2045,SF sg ,JR,74.0,175,79.0,35.5,8,14,7,6,9,9,11,9,7,13,8,8,14,11,140,10,2,210124,2045,College,41,41,0.0,0.0,32.83,0.0,0.0,32.83,15.144,9.484539662146911,21.637528429313008,0.513,3.220542023299016,8.298755186721992,0.388,6.269206062605254,13.338773242591015,0.47,4.107710203302141,4.784805291758537,0.858,2.496571121026407,6.496693351896972,8.993264472923379,1.0590461639959028,1.825617821092934,0.2975983292725374,3.093803711869998,3.5659589279498776,-5.731,13.707,6.604281324328548,2.329901560790986,3.680619455198876,0.5920241670862342,0.7621660098265595,0.777,2.7083803538255875,5.758780534384278,0.47,2.9635931179360755,6.8178266983801805,0.435,57.599,57.46,16.595892794987815,7.0048729550992,15.536025060911935,0.534,2.5913679081099894,7.389488339714585,0.351,4.41350504698921,8.150017403411068,0.542,0.7622694048033414,0.8893143056038983,0.857,1.273929690219283,2.333797424295162,0.546,2.3807866341802995,4.923424991298295,0.484,0.3,0.0,0.3,0.6,0.5,1.1,-3.9,-1.9,-5.9,0.554,0.384,0.221,5.3,13.9,9.6,4.2,1.8,0.5,11.5,24.2,-1.7,-1.1,-2.8
Melvin Nixon,SF,937,28,0.536,205249,2045,SF pg pf ,RS JR,77.0,190,78.0,37.5,9,11,11,15,11,8,8,9,13,16,7,10,8,15,152,12,3,205249,2045,College,37,37,7.217,0.0,25.052,0.512,0.27,33.029,11.919,7.670613789237667,17.800588565022423,0.505,2.6502942825112106,8.143567825112108,0.325,5.018567825112108,9.662275784753364,0.519,2.8885229820627805,3.9745655829596416,0.727,1.609795403587444,7.889433267312971,9.499228670900417,3.221342488789237,1.360366934222871,0.1876368185134994,4.592909192825112,4.227040550401334,-14.54,13.047,6.060818385650224,1.7516816143497755,3.503363228699551,0.7111827354260091,0.8968609865470852,0.793,2.3174747757847536,4.403727578475336,0.526,1.9899103139013448,4.354680493273543,0.457,57.088,57.558,17.750790506966887,7.323048055874075,14.60613641891657,0.607,3.0960075054727407,6.435247923833351,0.481,4.227040550401334,8.170888495083222,0.517,1.2231140762361443,1.5045693040063934,0.813,1.2682859029153202,2.3941068139963164,0.53,1.7356405712498697,4.275687132978908,0.406,-1.1,-0.2,-1.3,0.3,0.5,0.8,-9.2,-8.0,-17.2,0.534,0.457,0.223,3.5,17.3,10.4,12.7,1.4,0.3,19.0,22.0,-4.5,-2.9,-7.4
Joe Schofield,SF,472,28,0.536,217203,2045,SF SG PF pg c ,FR,75.5,195,79.0,30.0,7,6,8,6,9,5,7,16,7,9,12,6,11,10,118,11,3,217203,2045,College,41,41,0.0,0.0,27.367,3.634,0.269,31.294,6.295,4.2563678290411735,10.519459944727068,0.44,0.7340386206410956,3.735323628298333,0.197,3.520568923938108,6.782376031966766,0.519,1.844778116143569,2.7495643295956627,0.671,1.8025312890563117,5.0615330520393815,6.864064341095693,1.2867679416993787,2.056962025316456,0.130098452883263,3.265327676952596,3.556610407876231,-5.488,9.831,4.548575049728036,0.2570015314474819,3.179073738316112,0.2534809625235438,0.3855022971712229,0.658,2.019046277878505,4.036332271295041,0.5,1.2445211146121211,2.360541463500502,0.527,56.809,56.88,17.153656821378338,7.246835443037974,16.081223628691983,0.533,2.659985935302391,6.772151898734177,0.393,4.5886075949367084,9.30379746835443,0.493,0.8561884669479606,1.1585794655414907,0.739,1.673699015471167,2.913150492264416,0.575,2.058720112517581,5.230309423347398,0.394,-2.6,-0.8,-3.3,-0.1,0.3,0.2,-3.8,-2.4,-6.3,0.472,0.355,0.261,4.0,10.3,7.2,3.9,2.1,0.2,21.8,13.5,-2.3,-1.3,-3.6
Frank Cooke,SF,191,28,0.514,226970,2045,SF pg sg pf ,SO,74.0,175,77.25,30.5,10,13,7,12,10,8,10,15,12,6,12,8,11,11,148,13,4,226970,2045,College,41,41,1.949,0.0,29.928,0.05,0.0,31.927,8.049,4.815484562320005,11.677047752997122,0.491,1.841805639273994,5.061616770477531,0.364,2.980376398097917,6.615430982519591,0.451,2.000870671756748,2.7392672962293214,0.73,1.3897260732703771,4.549617812120102,5.939343885390479,2.451275868997388,2.599543705973455,0.1615347466235907,2.2470028799142727,3.127445919166014,-1.634,13.902,3.3487375259527163,0.9376465072667604,2.6538744893175275,0.1222289196972741,0.2025986203201393,0.603,1.552139843279084,3.022235617172326,0.514,1.3060076351215593,3.387248007501172,0.386,59.724,60.049,16.48820130226981,6.90602674482506,17.21927092874153,0.479,2.6828090392845843,7.796965811254143,0.344,4.223217705540475,9.423970424153609,0.448,0.569534879848124,0.6045063198387983,0.942,1.5470698929207816,2.964245865876201,0.522,2.111608852770237,5.850222318439941,0.361,-0.5,-0.4,-0.9,0.1,0.1,0.2,3.9,2.5,6.4,0.523,0.433,0.235,3.0,9.6,6.3,7.2,2.6,0.3,14.9,13.6,1.1,1.1,2.2
Joey Watson,SF,894,28,0.528,207129,2045,SF pg pf ,RS SO,76.0,195,77.0,34.0,8,10,12,17,7,7,12,8,16,6,10,7,10,12,143,11,3,207129,2045,College,40,40,2.074,2.401,25.575,0.0,0.0,30.049,9.526,6.05093828974961,16.136432885845895,0.447,2.32824906350259,8.063735594070941,0.289,3.717312207624612,8.065527933611744,0.461,2.6419084831430464,3.450253616045024,0.766,1.1184198734608286,4.4217134816258055,5.540133355086634,3.1348018568637643,2.886471469033573,0.1804044668145983,3.8051368451239407,3.7415886417347695,-7.65,12.625,4.479056512465722,2.0181743229437386,2.9107594142634383,0.3566755686197193,0.4445002061190471,0.802,1.88195651784274,3.851737673184808,0.489,1.478680121162153,3.76391303568548,0.393,55.793,55.431,17.989933430751744,7.6220887229167795,16.238206057981998,0.554,2.7511681189226245,6.858977828291028,0.401,4.870920603994156,9.381032274359114,0.519,0.766718983962043,1.080622756219444,0.71,1.8942469015532823,2.886471469033573,0.656,2.2081506738106835,5.413938049106096,0.408,-1.5,-1.4,-2.9,0.0,0.1,0.1,-2.9,-2.4,-5.2,0.484,0.5,0.214,2.4,9.9,6.0,10.4,2.9,0.3,17.7,19.1,-4.0,-0.7,-4.7
Al Dodge,SF,1002,28,0.519,209741,2045,SF pf ,RS SO,76.0,210,80.25,29.0,12,13,10,6,5,9,12,13,6,6,7,7,17,14,142,11,3,209741,2045,College,42,42,0.0,0.0,27.88,3.763,0.215,31.859,13.357,8.037342156796544,18.005942332365453,0.526,2.85299480045918,7.959686677020731,0.358,5.184347356337363,10.046255655344725,0.516,3.6177324599905454,4.576608818961443,0.79,2.248632588290904,6.093821471529978,8.342454059820883,0.6837058545479101,2.785166110424043,0.4421705321293645,2.209804848402998,3.7101665339590353,4.856,11.648,7.719967587278008,1.6493348639340943,3.0927138902019045,0.52333040718482,0.52333040718482,1.0,3.335809305152272,6.234384495914647,0.535,1.3285839692079142,3.2969815652643666,0.403,59.236,59.027,14.118962508682468,6.049773832314026,13.553119758754468,0.521,2.0177207040845717,6.088739051620444,0.331,4.035441408169143,7.46268656716418,0.541,0.5234892506818913,0.6403849086011486,0.817,1.6162095312314704,2.985074626865672,0.541,1.8923543463160928,3.83383875175767,0.494,0.4,0.3,0.7,0.4,0.4,0.8,1.8,3.9,5.8,0.563,0.442,0.254,4.8,13.6,9.1,2.1,2.8,0.8,9.9,19.8,0.8,0.4,1.2
