name,Primary_Position,team_id,conference_id,SOS,player_id,season_id,Pos,Class,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,SI,POT,Stars,player_id.1,season_id.1,game_type,GS,GP,PG_Min,SG_Min,SF_Min,PF_Min,C_Min,Min,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,AOBPM,ADBPM,ABPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P,OPM+,DPM+,EPM+
Alton Urban,C,302,38,0.507,216199,2045,C PF ,FR,82.5,270,84.0,27.5,9,5,6,2,11,5,6,6,6,5,4,8,3,8,80,11,1,216199,2045,College,41,41,0.0,0.0,0.0,0.0,25.196,25.196,6.269,5.560700169395823,9.145115753811409,0.611,0.0496894409937888,0.0496894409937888,1.0,5.50875211744777,9.088650479954827,0.606,2.9678147939017507,4.41106719367589,0.673,3.966120835686053,14.383130035558356,18.349250871244408,1.1564088085827218,1.098258090651303,3.130485664131071,3.6363636363636367,5.491290453256516,-2.609,3.253,10.687747035573125,0.1129305477131564,4.797289666854885,0.0496894409937888,0.0496894409937888,1.0,5.28514963297572,8.81535855448899,0.6,0.1648785996612083,0.2190852625635234,0.753,44.275,44.434,17.509114641940858,8.619525588513302,18.00648152315794,0.486,0.2723139937885403,0.9362200117027502,0.291,8.344961065850477,17.074762569203763,0.489,0.7719314038799119,1.47634694153126,0.523,6.86636359544493,13.888013683215558,0.494,0.7134176531484899,1.7059008867083767,0.418,-1.2,1.0,-0.2,-0.1,0.5,0.4,-3.7,-1.9,-5.6,0.639,0.005,0.482,8.3,30.2,19.2,3.8,1.1,5.5,24.7,13.2,-0.4,0.3,-0.1
Max Schulz,C,615,38,0.518,222738,2045,C ,JR,81.5,260,83.0,26.5,8,9,8,3,6,7,7,9,5,4,7,6,3,6,93,12,1,222738,2045,College,8,40,0.0,0.0,0.0,1.249,14.45,15.7,4.451,6.0261348500665965,10.975917059649374,0.565,0.3527844774829908,0.9899564419165556,0.356,5.6697505309766365,9.98596061773282,0.568,3.599841606969293,5.1261744483242735,0.702,5.396162568846971,13.62930878902725,19.02547135787422,1.256344720832283,0.6280454791553871,2.162064609276304,3.239857446272364,5.865367262227035,-1.651,4.565,10.623132582166384,0.1835919219554339,4.316210086756183,0.0,0.0827963569602937,0.0,5.223370171712445,9.093199899204436,0.574,0.3527844774829908,0.7991648367471831,0.441,27.779,27.705,15.163327919148168,7.48962281176683,15.430427720628048,0.491,0.18408229561451,1.1766829092221622,0.156,7.30554051615232,14.25735426818264,0.512,0.5378090597365097,0.9962100703844072,0.54,6.04584010106479,12.174697707994948,0.497,0.7182818985742647,1.0792275762497745,0.666,-0.5,1.1,0.6,0.2,0.6,0.8,-2.4,-0.9,-3.3,0.605,0.09,0.467,11.3,29.5,20.2,4.5,0.6,3.9,19.7,15.0,0.6,-1.5,-0.9
Kyle Swenson,C,615,38,0.518,211593,2045,C ,SO,82.5,235,86.25,26.0,5,13,13,10,9,5,7,15,5,5,6,9,6,9,121,10,2,211593,2045,College,32,32,0.0,0.0,0.0,0.0,28.813,28.813,8.656,6.032665445160274,12.616978938865577,0.498,0.4905727288846859,1.7830052997616093,0.275,5.542092716275588,10.833973639103965,0.512,4.493961424040034,5.17170045510964,0.869,3.508875623066769,12.044172558989434,15.553048182056203,0.6146935398073172,1.674346548025741,1.1202033844442678,2.6518509762200293,4.466910304282196,-4.592,5.799,8.497350119195382,0.1241208109226313,5.293851094430325,0.0610753196603424,0.1851961305829738,0.33,4.186614654136375,7.756565596863487,0.54,1.2944027424788702,2.894182083259452,0.447,50.757,50.348,21.59768014618257,10.550568046397077,17.629300071502342,0.612,0.4945578771748629,1.1778024946373242,0.42,10.05402399300866,16.447525224437914,0.611,0.4945578771748629,0.5581155160085803,0.886,8.999364423611663,14.773178676412172,0.609,0.5561293397950267,1.116231032017161,0.498,-0.8,-1.8,-2.6,0.1,-0.1,0.0,1.1,-4.3,-3.2,0.573,0.141,0.41,7.3,25.8,16.4,2.2,1.7,2.0,15.1,15.9,-0.4,-1.3,-1.7
Korey Greene,C,276,39,0.47,211988,2045,C sf pf ,RS FR,77.0,205,82.0,24.5,10,6,6,8,9,4,6,6,4,10,10,5,10,5,101,10,2,211988,2045,College,0,37,0.0,0.0,1.972,0.135,13.811,15.974,3.702,4.994932676994353,11.245837556102506,0.449,0.0977269436803243,0.4886347184016215,0.2,4.893586216881425,10.764441870566092,0.455,3.329955117996236,4.994932676994353,0.667,3.717243376284928,9.829386299974535,13.546629676259464,0.4850152019690169,0.5893266397468078,0.7857688529957437,4.7958592732011,5.5076576084979445,-4.622,3.651,9.193571738815692,0.0,5.092659620674677,0.1954538873606486,0.3909077747212972,0.5,4.401331982047198,9.09584479513537,0.484,0.2931808310409729,1.2740697842768205,0.23,27.628,27.489,20.94292262359489,10.229546364000145,17.898068318236383,0.585,0.494743351886209,1.1750154607297465,0.421,9.738440830877805,16.7157772199789,0.583,1.0804321728691475,2.1645021645021645,0.499,7.963185274109644,12.874240605333044,0.619,0.6875477463712758,1.6697588126159555,0.412,-3.8,-2.4,-6.2,-1.3,-1.0,-2.3,-11.2,-11.7,-22.9,0.498,0.043,0.444,8.2,21.5,14.9,1.7,0.6,1.3,26.3,16.5,-6.1,-4.8,-10.9
Craig Webb,C,276,39,0.47,206765,2045,C PF ,JR,80.0,230,83.0,38.0,5,12,6,7,7,8,4,8,6,9,10,15,4,5,104,10,1,206765,2045,College,41,41,0.0,0.0,0.0,0.0,25.998,25.998,9.756,8.32274034923396,16.64325059655226,0.515,0.4883923195290024,1.3068397225753214,0.374,7.827657723957984,15.343101179723911,0.51,4.627461474989407,6.308958319395197,0.733,2.887981980776521,10.924126248216831,13.812108228993354,0.6511897593720032,0.2697039942938659,2.012749643366619,3.5904640842086484,5.436430099857347,-7.487,4.665,14.138846145268838,0.323364777770344,5.490510916348877,0.0,0.049062242144466,0.0,7.073883276465735,12.999264066367832,0.544,0.7626948551548807,2.2836243616333265,0.334,44.841,44.864,22.719775320970044,11.196059201141226,20.713712553495007,0.548,0.3254279600570613,0.978512838801712,0.333,10.877318116975747,19.73297075606277,0.551,1.0320078459343796,1.959254636233952,0.527,9.187767475035663,16.743937232524964,0.549,0.6508559201141226,1.0364657631954353,0.628,-1.0,-2.1,-3.1,-0.6,-0.9,-1.5,-5.6,-9.2,-14.8,0.56,0.079,0.379,6.4,24.0,15.2,2.6,0.3,3.3,15.6,20.8,-3.4,-3.9,-7.3
Byron Burton,C,294,39,0.48,202748,2045,C ,SR,83.0,250,89.25,28.5,10,5,7,4,14,5,6,11,9,9,3,11,12,14,114,10,1,202748,2045,College,39,39,0.0,0.0,0.0,0.0,28.641,28.641,13.385,11.497497497497497,20.792792792792792,0.554,0.05005005005005,0.1541541541541541,0.325,11.447447447447448,20.63463463463464,0.555,3.749749749749749,7.287287287287287,0.515,6.672672672672672,16.3239813621493,22.99665403482197,1.3353353353353354,1.9807673242787749,2.438782591454347,3.387387387387387,6.150490730643402,-9.332,2.949,22.68868868868869,0.0,5.799799799799799,0.05005005005005,0.2022022022022022,0.248,11.24124124124124,19.96796796796797,0.563,0.102102102102102,0.4584584584584584,0.223,49.95,50.435,16.87915138296818,8.335481312580548,16.11380985426787,0.524,0.2002577575096659,0.6087042728264102,0.329,8.13324080499653,15.507088331515812,0.524,0.606721522752057,1.1182710419351638,0.543,7.169624268860909,13.423218003370676,0.534,0.3568950133835629,0.9675820362843264,0.369,1.4,1.7,3.0,0.1,0.2,0.3,-1.1,0.8,-0.3,0.558,0.007,0.35,13.6,36.3,24.5,6.0,2.0,4.2,12.4,24.1,-1.0,1.2,0.2
Stan Vitale,C,243,39,0.488,211919,2045,C PF sf ,SO,78.5,225,80.0,29.5,14,6,9,9,8,11,9,15,5,7,8,8,6,7,120,10,2,211919,2045,College,23,23,0.0,0.0,0.0,0.0,27.262,27.262,8.565,7.7415100560501156,17.01066051214419,0.458,0.0945158808660292,0.2857456863391582,0.331,7.646994175184087,16.720518738322895,0.457,3.248708649302121,5.635784152104628,0.576,3.154192768436092,11.151544380384506,14.305737148820596,0.9561490273656448,0.9513996974812025,2.955038691715808,3.63336630398945,7.337176929653419,-4.088,3.987,15.287394219144964,0.0,4.681833168480052,0.0,0.0967139246070996,0.0,7.646994175184087,16.250137377733818,0.471,0.0,0.3802615672051874,0.0,45.495,45.617,14.485827651971851,7.245105991187496,17.348795405221736,0.418,0.0,1.2385733388868183,0.0,7.245105991187496,16.10802990113335,0.45,0.9513996974812025,1.3328364425543109,0.714,6.2915141285047245,14.488019817173422,0.434,0.0,0.2849814762040467,0.0,-2.1,0.9,-1.2,-0.6,0.1,-0.5,-4.9,1.5,-3.3,0.483,0.017,0.331,6.3,22.4,14.3,3.8,0.9,5.0,15.7,20.7,-5.5,-1.2,-6.7
Luke Rhodes,C,29,39,0.477,206261,2045,C ,RS SO,83.5,260,91.0,27.0,17,15,8,7,9,14,11,6,5,10,12,8,14,15,160,11,3,206261,2045,College,44,44,0.0,0.0,0.0,0.0,30.205,30.205,16.976,11.87475214235219,17.125023708122836,0.699,0.1948376640171043,0.3931237822645999,0.496,11.679914478335087,16.735348380088624,0.698,5.329586013069642,7.795230787799369,0.684,3.603634670758832,12.539559014267184,16.143193685026016,0.2344948876666034,2.3605706874189365,3.2632944228274967,1.450075003879511,4.245568525724168,18.135,2.996,22.020104488163184,0.0810386744141938,5.995137679535148,0.2741521113161025,0.2741521113161025,1.0,10.70055347690398,15.362863596392916,0.697,0.6672758935807025,1.098332672379606,0.608,57.997,57.825,13.400778210116732,6.604409857328145,16.702118460873322,0.401,0.1954172070903588,0.5914396887159533,0.33,6.408992650237787,16.11413748378729,0.398,0.9822741028966708,1.8867271941201904,0.521,5.343709468223087,13.56333765672287,0.394,0.0812797233030696,0.670990056204064,0.121,3.5,2.0,5.4,0.6,0.2,0.8,9.7,11.4,21.1,0.712,0.023,0.455,8.0,26.4,17.5,0.7,2.4,5.8,6.6,19.6,6.6,5.5,12.1
Cordell Anderson,C,614,39,0.497,214372,2045,C pf ,RS FR,82.5,230,83.0,29.0,11,10,10,5,9,9,5,8,9,4,3,6,7,4,106,10,1,214372,2045,College,40,40,0.051,0.0,0.0,0.125,19.526,19.647,8.976,9.152991275446611,17.264748649771498,0.541,0.3894889904445367,0.9088076443705856,0.429,8.766098878271707,16.355941005400915,0.536,4.608953053593685,5.907249688408808,0.78,2.531678437889489,12.875949630554686,15.407628068444176,0.8438928126298296,2.206264959933396,2.8645020293474865,2.723826339842127,6.4392756790508905,0.3,3.677,17.007685916078106,0.0,4.419401744910677,0.1947444952222683,0.2596593269630245,0.75,8.311695056086414,15.517241379310343,0.536,0.254466140423764,0.581636892397175,0.438,38.512,38.436,15.678010198771982,7.742741180143615,16.783744406285773,0.467,0.1951295660318451,0.7805182641273806,0.25,7.542408159017588,16.008429597252576,0.471,0.5853886980955354,1.6885211780622336,0.347,6.566760328858362,13.26881049016547,0.495,0.3850556769695077,1.0432927463835988,0.369,0.1,1.0,1.1,0.0,0.3,0.3,1.1,5.1,6.2,0.587,0.053,0.342,5.8,28.7,17.4,3.0,2.2,5.2,12.1,20.6,-1.1,1.5,0.4
Colby Winter,C,300,39,0.488,215397,2045,C ,FR,82.0,235,83.25,31.5,9,7,7,7,5,4,5,7,5,2,4,7,5,7,80,11,1,215397,2045,College,35,35,0.0,0.0,0.0,0.0,30.771,30.771,10.142,7.580755127236544,16.373988833403967,0.468,0.1566271720503418,0.8439440564594889,0.186,7.420442609961489,15.530044776944482,0.478,3.368405535388528,5.529860509683244,0.609,3.108588697046196,10.38108237724573,13.489671074291929,0.8936962169931268,0.898291954107795,2.213450400265614,3.5803128858095787,5.956026118714723,-17.971,5.188,13.477307486778823,0.1050323389043468,4.684073780611399,0.0,0.0515948331459949,0.0,6.740496416001769,14.160939025963255,0.476,0.6836315391844331,1.319353590447585,0.518,54.269,54.214,19.39351459032722,9.539971225144797,18.602206072232267,0.521,0.3191057660382927,0.6861696240823403,0.465,9.222710001106725,17.921570074150587,0.515,0.422400118050688,1.0532334821263878,0.401,8.43324602501199,15.916552919909984,0.53,0.3670638580440477,0.9480945881137716,0.387,-2.0,-1.3,-3.3,-0.6,-0.4,-1.0,-4.3,-4.7,-9.1,0.497,0.052,0.338,6.7,22.6,14.6,3.7,0.9,3.5,16.0,20.4,-4.9,-2.7,-7.6
Troy Daigle,C,286,39,0.46,201268,2045,C SF sg ,RS JR,78.5,225,81.0,32.5,11,9,10,17,8,14,13,6,11,14,7,9,11,7,147,11,2,201268,2045,College,42,42,0.31,0.0,0.0,0.0,30.238,30.594,11.168,7.8902798232695135,14.596833578792342,0.551,0.3074374079528719,1.1413843888070692,0.269,7.584683357879235,13.459131075110456,0.564,4.471649484536082,7.144698085419734,0.626,2.9823269513991164,12.393138721172845,15.37546567257196,1.2242268041237114,2.372643512620248,2.285861998929079,2.540500736377025,5.581713104008568,11.264,4.352,13.93777614138439,0.2632547864506627,5.522827687776141,0.3479381443298969,0.3939617083946981,0.883,6.572164948453609,11.747054491899853,0.559,0.6130338733431517,1.3125920471281294,0.467,54.32,54.159,15.345556601857494,7.601691316309385,18.067172584427336,0.424,0.1310954781292121,0.6148562565778541,0.213,7.472442253365092,17.456009158219317,0.428,0.6573238058309792,1.272180062408833,0.517,6.418139182776638,14.46297014346646,0.444,0.3951328495725549,1.709780461234513,0.231,0.2,1.3,1.4,-0.5,-0.2,-0.7,3.2,7.1,10.3,0.579,0.078,0.489,6.4,27.5,16.8,3.6,2.4,3.8,12.5,18.4,0.4,3.8,4.2
Tyrone Wise,C,301,39,0.475,207270,2045,C PF ,JR,80.5,245,86.0,34.5,12,5,8,11,10,8,8,19,8,7,11,15,7,6,126,12,3,207270,2045,College,42,42,0.0,0.0,0.0,0.0,28.596,28.596,13.286,11.591752577319587,21.061855670103093,0.55,0.0,0.1958762886597938,0.0,11.591752577319587,20.8639175257732,0.556,4.222680412371134,8.882474226804124,0.475,4.663917525773196,13.026796465233984,17.69071399100718,1.1793814432989689,1.408192003918447,1.6020735117043206,2.554639175257732,5.636849731627176,-5.571,3.217,23.07628865979381,0.1010309278350515,6.77319587628866,0.045360824742268,0.3443298969072165,0.132,11.342268041237114,20.030927835051543,0.566,0.0432989690721649,0.488659793814433,0.089,48.5,48.999,18.563644156003186,9.183860895120308,17.975877058715483,0.516,0.1938815077858731,0.9734892548827528,0.199,8.987938529357741,17.00851037776281,0.528,0.6306251147982611,1.1653299046919323,0.541,7.773628033225168,14.528867936080328,0.535,0.579603665380926,1.310230821037164,0.442,1.6,0.0,1.6,0.1,-0.3,-0.2,2.1,0.2,2.3,0.549,0.009,0.422,9.8,28.5,19.0,5.0,1.4,2.8,9.3,24.8,-0.2,-0.2,-0.4
Leonardo Morales,C,290,39,0.479,213643,2045,C ,RS FR,83.0,270,86.0,27.5,13,9,7,8,10,9,4,16,6,5,7,7,7,5,114,12,3,213643,2045,College,46,46,0.0,0.0,0.0,0.0,23.108,23.108,9.108,8.153252360496303,12.848077803702656,0.636,0.0457925379969035,0.2355044811269325,0.194,8.107459822499399,12.608212128480778,0.643,3.5085806493818006,4.882356789288907,0.719,3.5085806493818006,11.688677813198014,15.197258462579814,1.181883599729606,2.2119575824604776,3.159629605534231,2.184958241566541,5.232797692624639,10.044,3.217,15.92926143178002,0.0,4.034104537822455,0.0,0.0457925379969035,0.0,7.919928476416843,12.087049434135066,0.655,0.1417388080856538,0.4688283652063935,0.302,45.859,46.113,17.255437729056883,8.435799015462017,17.44193611346041,0.494,0.3751653546722182,0.6592501030078286,0.569,8.060633660789799,16.782686010452583,0.48,0.6549129312775139,1.4160865699477372,0.462,7.024049617244595,14.85264459046256,0.473,0.3773339405373755,0.5182920217726021,0.728,1.0,0.0,1.0,0.0,-0.2,-0.2,5.8,4.4,10.1,0.662,0.018,0.38,8.0,24.9,16.7,3.5,2.2,5.8,12.7,15.4,2.9,1.7,4.6
Ken Holden ,C,617,39,0.49,205066,2045,C PF sf ,SR,80.5,260,83.0,28.5,13,11,8,9,9,17,14,10,12,8,7,8,14,13,158,11,2,205066,2045,College,42,42,3.096,0.0,0.0,0.0,32.786,35.881,18.762,11.621985436027185,19.307805835320067,0.602,0.0,0.034058288327738,0.0,11.621985436027185,19.268882077231225,0.603,7.181433367391622,8.803256621093434,0.816,2.779805056844905,12.577566792501743,15.357371849346649,1.6591251885369531,3.0848495649778847,2.15971873430437,3.4771890559366843,4.397206785372887,0.952,3.808,21.46969623250458,0.9228174313563308,7.101964027960232,0.3843721111273293,0.4638414505587181,0.829,10.34723235861756,16.91399471285619,0.612,0.887137319774891,1.8926677370700145,0.469,61.659,61.721,12.381523306492118,5.978516226243904,14.73566533270686,0.42,0.4244908540043097,1.2750927561121823,0.333,5.555645566338847,13.463812964793185,0.413,0.3467215372401614,0.8878663663906936,0.391,4.896226567942839,11.226324913724666,0.436,0.3078368788580872,1.3528620728763308,0.228,2.1,2.1,4.2,0.4,0.5,0.9,0.3,8.1,8.4,0.656,0.002,0.456,6.3,26.5,16.8,6.7,3.1,3.8,13.0,24.3,0.2,5.8,6.0
Allen Gambino,C,600,39,0.471,198670,2045,C SF sg pf ,RS SR,73.5,190,76.25,34.5,14,17,15,12,11,11,7,10,8,7,14,12,10,12,165,11,3,198670,2045,College,38,38,0.0,0.0,0.0,0.0,31.816,31.816,18.395,12.093678464518405,22.428244409226977,0.558,0.8328931149850326,2.132417679168868,0.391,11.260785349533368,20.297587603451312,0.555,7.365733403768269,8.202148265539709,0.898,4.1274872336679,12.204238513346732,16.33172574701463,1.299524564183835,1.020839944991008,0.1868895236080256,3.3826377883430183,5.289326139849783,0.447,5.252,20.389153019897872,0.0933262898397605,6.812819158302519,0.2306744145095967,0.5124141574220813,0.45,9.915478077126256,17.467864060574044,0.568,1.0670892762810351,2.3155485120619828,0.461,56.79,56.718,17.308438238301775,8.586339433689481,14.658485842237033,0.591,0.1392855883493776,0.6470608977749567,0.215,8.443527627913536,14.011424944462076,0.603,1.1142847067950208,1.5321414718431536,0.727,6.909623047357099,11.694700095207873,0.591,0.4160936563348495,0.7881095948376178,0.528,2.4,-0.7,1.7,0.2,-0.5,-0.3,-4.0,-4.6,-8.6,0.622,0.095,0.366,9.1,27.2,18.1,5.1,1.0,0.3,11.5,26.3,-0.7,-2.4,-3.1
Mickey Moffett,C,569,39,0.466,202280,2045,C pf ,SR,83.0,245,84.0,30.0,13,8,10,11,17,8,6,15,7,6,9,13,11,5,134,10,2,202280,2045,College,42,42,0.0,0.0,0.0,0.0,28.549,28.549,15.811,13.037503236471547,20.96237726304049,0.622,0.0,0.0438168455854528,0.0,13.037503236471547,20.91258539305702,0.623,5.405405405405405,8.627935230735524,0.627,5.1664044294847535,14.356209085301549,19.5226135147863,1.1352546356230953,1.4684521559185786,2.4593588952782697,2.6549025075185724,6.015082476072985,7.096,3.305,25.511362504730226,0.0,6.403234479874126,0.041825170786114,0.0975920651675994,0.429,12.708876894580651,20.203549164492426,0.629,0.2848094963054432,0.6134358381963393,0.464,50.209,50.257,14.877529498378337,7.348230097299879,15.583898760371689,0.478,0.1870386214855642,0.6128499512505721,0.305,7.153232385538335,14.971048809121118,0.478,0.8516226595300158,1.707224864198022,0.499,5.919573392761208,12.507710368704858,0.473,0.3780567881091191,0.760093121356229,0.497,3.1,1.6,4.7,0.3,0.0,0.3,1.9,3.6,5.5,0.636,0.002,0.412,11.3,29.9,20.9,4.2,1.5,4.3,9.7,24.4,2.7,0.6,3.3
Oliver Shipley,C,584,39,0.483,216472,2045,C PF pg ,FR,81.0,215,83.0,29.0,6,8,7,11,7,4,7,7,10,9,5,7,10,7,105,9,2,216472,2045,College,38,38,0.0,0.0,0.0,0.0,24.947,24.947,4.685,4.161892102488885,8.442957326855204,0.504,0.1810514736214878,0.3621029472429757,0.5,3.978548838062062,8.083146170417564,0.492,2.2344960352019068,3.3758078562588807,0.662,1.9296878580923127,9.537247344391677,11.46693520248399,0.8433790163633863,0.7823433592584946,2.652166930506802,3.4376862080029333,7.064032853832565,-7.447,3.908,7.604161892102488,0.0,3.25434294357611,0.0572947701333822,0.2406380345602053,0.238,3.744786175917862,7.180180593115461,0.522,0.1810514736214878,0.6646193335472337,0.272,43.634,43.587,21.797783742859107,10.812857044531626,20.10461834950788,0.542,0.1835409640489136,0.5414458439442952,0.339,10.629316080482711,19.563172505563585,0.543,0.4795007685777869,0.8465826966756141,0.566,9.41565145570927,17.509807970266362,0.538,0.7226925459425975,1.2090761006722188,0.598,-3.3,-2.4,-5.7,-1.0,-0.7,-1.7,-4.4,-6.5,-10.8,0.541,0.043,0.4,4.1,22.0,12.7,2.8,0.8,4.5,25.7,12.3,-2.8,-4.7,-7.5
Denny Caldwell,C,356,39,0.475,202665,2045,C sf pf ,SR,80.0,230,82.0,37.5,10,8,14,12,12,15,5,11,9,12,8,7,11,16,151,11,2,202665,2045,College,41,41,0.0,0.0,0.0,0.0,31.927,31.927,11.512,8.889621449370914,16.17310404190246,0.562,0.4010768639085765,1.1208175374979397,0.358,8.484881783052213,15.054117905609582,0.564,2.904602311228321,5.2689412669633535,0.551,5.939234108016043,14.793170409995234,20.73240451801128,0.9834624471182902,2.189206023522515,2.727805664456088,2.814863652180283,4.468178653867292,8.244,3.387,16.614471732322396,0.2673845759390509,4.781788546416864,0.0915700602530996,0.1758145156859513,0.521,8.219328608318225,14.206179147665878,0.579,0.1794773180960753,0.6702928410526894,0.268,54.603,54.586,10.097827281720589,4.911515773275199,13.226834719525153,0.382,0.2692998204667863,0.7144689114424945,0.377,4.647711867511816,12.510533836514856,0.372,0.2198365881361521,0.8500348074597883,0.259,3.7958450884842265,10.590627633459128,0.358,0.6265342761880336,1.068039424028139,0.587,0.5,3.7,4.2,-0.2,0.6,0.4,2.5,10.2,12.7,0.57,0.069,0.326,11.9,30.6,21.1,3.4,2.2,5.2,13.2,18.6,0.4,5.2,5.6
Josh Staley,C,289,39,0.497,211941,2045,C PF sf ,SO,78.0,210,80.0,32.0,15,11,9,12,7,7,11,9,10,7,7,13,12,10,138,11,3,211941,2045,College,40,40,0.401,0.0,0.0,0.0,29.326,29.725,15.301,11.687793382618446,22.144092438092702,0.529,0.0437104467967844,0.096923164636348,0.451,11.638381573195996,22.04716927345636,0.528,5.653851270453639,8.41141032706817,0.672,3.844618863908474,12.31509297638514,16.159711840293614,1.0471502689142704,0.901243487850325,1.5210860554435868,3.1832607993310407,6.1775107426702665,-13.949,4.01,22.613504627605995,0.1900454208555844,6.08335392158726,0.0475113552138961,0.0912218020106805,0.521,11.212679830479486,21.334498945247915,0.526,0.330679032288717,0.6157471635720937,0.537,52.619,52.594,19.91481918089516,9.793892839487391,17.58755751606647,0.566,0.3308362170589801,0.8537095486177131,0.388,9.4573525497205,16.73004525231015,0.565,0.901243487850325,1.6142525763395064,0.558,8.318439365707114,14.11377723694718,0.589,0.2357683385937559,0.9963113663155492,0.237,1.2,-1.0,0.1,0.3,-0.2,0.1,-2.4,-5.0,-7.4,0.563,0.004,0.38,7.8,26.6,16.9,4.7,0.9,2.5,11.0,26.1,-2.2,-3.4,-5.6
Tim Curley,C,6,40,0.507,209345,2045,C ,JR,86.0,260,94.25,30.5,1,4,9,5,5,7,3,5,4,0,5,1,4,9,65,5,0,209345,2045,College,41,41,0.0,0.0,0.0,0.632,22.854,23.511,3.855,3.260016544000679,5.434067915243812,0.609,0.1039302606740619,0.3605743737671538,0.288,3.153965257598575,5.0713725157486165,0.622,1.5525908329268034,2.331007275118248,0.666,3.0033724309075867,11.450233700217543,14.453606131125133,0.9332513203385157,0.5772503069334656,3.2588795313072136,4.191146838611153,6.672841234626402,-15.684,3.435,6.1085540967611935,0.209981547076166,3.3618257789466983,0.106051286402104,0.106051286402104,1.0,2.946104736250451,4.551721212378306,0.647,0.0996882092179778,0.4114789912401637,0.242,47.147,46.427,20.32438020979172,10.037262799663988,18.596937127102763,0.547,0.2606242057423482,0.6289443642707906,0.414,9.770176836754471,17.96368492472053,0.544,0.736640317056885,1.1049604755853275,0.667,8.617830141943267,15.971309798177783,0.54,0.4178602968100459,0.8938764081245826,0.467,-3.3,-1.4,-4.6,-0.6,-0.1,-0.7,-7.9,-8.1,-16.0,0.633,0.066,0.429,6.0,25.1,15.1,3.4,0.6,5.2,39.4,9.7,-2.6,-4.3,-6.9
Yi Fan,C,673,40,0.492,218982,2045,C ,RS JR,80.5,230,87.25,31.0,10,8,6,10,14,9,7,10,9,7,6,13,11,13,128,12,2,218982,2045,College,40,40,0.0,0.0,0.0,0.0,31.175,31.175,10.05,6.582035417111158,13.027167342294288,0.507,0.0408932508356446,0.090676338809473,0.451,6.53758623142024,12.93471303605718,0.505,4.667164497546405,6.53225232913733,0.714,4.933859611691914,15.52960386199063,20.463463473682545,1.5574994666097717,0.9761465284679826,2.2185148374272328,2.9798734087191523,5.281840124946755,3.401,2.867,12.890263850366262,0.090676338809473,4.620937344427851,0.0,0.0,,6.400682739492212,12.53289239741128,0.511,0.0888983713818362,0.3982647037906265,0.223,56.244,56.344,15.444412892233425,7.544725259122534,16.063822234843105,0.481,0.3531875621184154,0.8430356382223484,0.419,7.187988073264233,15.217236972880874,0.472,0.7099247479767145,1.153627715462161,0.615,5.945619764304984,12.913531165696437,0.46,0.530668749112594,1.155402527332103,0.459,-0.3,1.9,1.6,-0.1,0.5,0.4,-0.3,0.9,0.7,0.562,0.007,0.501,10.1,31.7,20.9,4.8,1.0,4.1,15.8,16.8,0.1,0.5,0.6
Nathan Brooks,C,147,40,0.483,203198,2045,C SF ,RS JR,80.0,225,85.25,31.0,12,9,5,7,11,13,12,13,5,7,6,9,12,14,136,11,2,203198,2045,College,40,40,0.0,0.0,0.0,0.0,28.625,28.625,10.075,8.205393365682921,13.775753718876778,0.597,0.0457401956884893,0.2485880200461379,0.184,8.153687057513324,13.521199586349535,0.603,3.581656192824755,5.069206904780845,0.707,4.025137220587065,12.60742710835004,16.632564328937104,1.191233792061093,2.1812913085763053,2.9255899807474743,2.338716092594065,4.765496298354603,6.249,2.668,16.10651499482937,0.1014239121788242,4.52430196483971,0.1471641078673136,0.1968817118765412,0.747,7.905099037467187,12.729695330522633,0.621,0.0994352080184551,0.594622543950362,0.167,50.284,50.383,12.80590675426235,6.152869023281663,14.441379036579798,0.443,0.492229521862533,0.8435384951273247,0.584,5.656669908500883,13.593870948534228,0.416,0.6946787606930909,1.3893575213861815,0.5,4.759541908977234,11.561439374392156,0.412,0.2004644423714348,0.645058849215013,0.311,0.7,1.8,2.5,0.0,0.3,0.3,5.0,7.9,12.9,0.626,0.018,0.368,9.4,27.2,18.7,3.5,2.2,5.6,12.7,16.4,2.0,3.0,5.0
