name,Primary_Position,team_id,conference_id,SOS,player_id,season_id,Pos,Class,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,SI,POT,Stars,player_id.1,season_id.1,game_type,GS,GP,PG_Min,SG_Min,SF_Min,PF_Min,C_Min,Min,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,AOBPM,ADBPM,ABPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P,OPM+,DPM+,EPM+
Jason Hawke,PF,756,24,0.52,199415,2045,PF sg sf ,RS SR,78.5,235,80.25,28.0,7,14,9,10,7,10,9,10,8,13,15,8,13,11,151,10,2,199415,2045,College,41,41,2.391,0.0,0.0,30.733,0.096,33.196,13.145,8.101943673145577,15.559301864339549,0.557,1.128850985058839,2.3370355678963373,0.483,6.974745471373793,13.223919079730264,0.527,4.394750760280312,5.442615364273437,0.807,2.779981488827185,9.04184876175341,11.821830250580597,1.9370620124289304,1.2912197059992054,0.402264600715137,2.4576887478513822,4.325586015097338,2.78,8.099,10.643924368636783,0.3636123231521883,4.998016660055534,0.6445854819516065,1.170170567235224,0.551,4.677376702366786,8.387875181806162,0.558,1.6560888536295122,3.669178897262991,0.451,60.504,60.408,15.504568931267382,7.42947953913389,14.330883326711694,0.541,0.6456098529996027,1.3723347900940273,0.47,6.785525096013773,12.958548536617668,0.524,1.092570520460866,1.5742947953913389,0.694,4.966229638458483,9.814925175473448,0.506,0.7267249370944245,1.5726393855118526,0.462,1.3,-0.6,0.7,0.6,0.1,0.7,1.8,0.3,2.1,0.605,0.15,0.35,6.1,19.7,12.9,6.1,1.3,0.7,12.0,18.4,1.7,-0.6,1.1
Truman O`Toole,PF,772,24,0.542,214033,2045,PF C sf ,SO,76.0,210,81.0,29.5,11,8,9,9,8,12,5,12,9,5,6,12,9,9,121,10,2,214033,2045,College,40,40,0.023,0.0,0.0,27.851,2.449,30.325,8.098,5.6330281740117805,13.53168689234263,0.431,0.3956426087573629,1.328862394436165,0.298,5.237385565254418,12.197501951600314,0.429,2.7074018877297568,3.8127173373075016,0.71,2.1715988929103687,9.398710504755458,11.570309397665827,1.2401532893336171,1.2040038471128844,2.2726463149645566,2.794336810730253,4.6717486552915615,-10.1,5.575,9.223972748562913,0.0,3.681427861755731,0.0,0.0,,4.60932510112838,10.55638350720318,0.437,0.620963735717834,1.639344262295082,0.379,56.364,56.146,16.341324404231823,7.925764969899903,16.027855946995334,0.51,0.4880133936522638,1.2449684750471983,0.392,7.432408363908381,14.78644961350764,0.503,1.1096070957859865,2.003704627221886,0.554,5.743953264702739,11.352545150144266,0.506,0.5788480034196559,1.4230755530224772,0.407,-1.9,-0.3,-2.2,0.1,0.5,0.6,0.5,-0.3,0.2,0.472,0.098,0.282,4.3,18.9,11.5,4.6,1.2,4.0,15.5,16.3,-2.8,-0.4,-3.2
Irwin Porter,PF,87,24,0.498,199606,2045,PF ,RS SR,79.5,255,81.0,25.0,8,14,9,10,13,11,10,11,12,11,13,8,7,10,156,12,3,199606,2045,College,44,44,0.0,0.0,0.0,29.499,0.272,29.774,8.866,6.498276972014996,13.119627371530276,0.503,0.2120649827697201,1.1209149089256636,0.189,6.284318551899118,12.002499337296928,0.524,3.5748097095467104,4.989207407126898,0.717,4.476085886318022,12.303877964305316,16.77996385062334,2.154731699928049,1.763915438045309,1.3323996441887314,2.796606960275685,4.945398111172096,5.886,5.678,9.813685765138032,0.0870981179232779,4.515848070587344,0.1723027985003976,0.4317037149240731,0.399,4.73359336539554,8.821524595751127,0.537,1.3727420759647062,2.7530579013140453,0.499,52.814,52.837,15.014099967825576,7.396332115752219,13.074171508601925,0.574,0.213865283797339,0.8573537483203059,0.249,7.184359445085829,12.21492514715067,0.588,0.9027764634631034,1.16017184927229,0.778,5.806537085754301,10.021386528379733,0.579,0.4693680564755758,1.0314741563676968,0.455,0.3,0.6,0.9,0.0,0.1,0.1,1.8,0.6,2.4,0.548,0.085,0.38,9.3,27.2,18.0,6.9,1.8,2.7,15.4,16.1,0.5,-0.1,0.4
Rickey Barnes,PF,90,24,0.511,209861,2045,PF sf ,JR,81.5,235,85.0,29.5,5,9,11,7,9,12,8,11,10,5,4,9,12,5,117,10,1,209861,2045,College,42,42,0.0,0.0,0.0,29.669,1.214,30.88,9.404,6.449749015925753,12.040013000613918,0.557,0.5164132750713227,1.5925752049402335,0.324,5.933335740854429,10.445632154851756,0.568,3.5697519049510675,4.770503051532989,0.748,2.3617781950814343,9.454611672584903,11.81638986766634,1.5474341843920407,2.2980970590913232,2.4729126832377317,3.5661406233072115,4.592552126012929,7.476,5.609,10.059225018959228,0.2582066375356613,3.739482142212272,0.1715358780831317,0.2166768986313242,0.792,4.858979451807446,8.210248817305262,0.592,0.9064316926077064,2.020512079737099,0.449,55.382,54.915,15.564053537284895,7.589911681689884,15.86998087954111,0.491,0.3915141582445597,1.4331239187835747,0.273,7.200218519530184,14.435035964672675,0.499,0.6519165983793135,0.954201948465811,0.683,5.723390694710006,12.180642811617954,0.47,0.8230902303560047,1.30019120458891,0.633,-0.8,0.1,-0.8,-0.1,0.1,0.0,-1.4,1.6,0.2,0.6,0.132,0.396,5.2,21.2,13.0,4.6,2.3,4.7,20.1,15.8,-1.0,2.3,1.3
Ricky Morgan,PF,177,24,0.524,204497,2045,PF ,SR,78.0,220,81.0,29.0,11,12,13,10,7,7,9,19,8,13,12,8,8,13,155,11,3,204497,2045,College,41,41,0.0,0.0,0.0,30.05,0.0,30.05,12.415,8.73770187488398,17.295340634861706,0.534,0.99684425468721,1.945424169296455,0.512,7.73900129942454,15.34991646556525,0.504,4.570261741228885,6.60850194913681,0.692,2.6285502134768888,10.095745074119256,12.724295287596146,1.6744013365509562,1.127499907581975,0.857639273963994,2.9032856877668465,5.589442164799823,-7.318,6.57,13.402635975496564,0.0,5.702617412288844,0.0891033970670131,0.3601262298125116,0.247,6.567662892147763,12.177464265825137,0.539,1.0413959532207169,2.806757007610915,0.371,53.87,54.102,15.05859302798418,7.441499390041034,14.470814387638164,0.52,0.1792909689105763,0.9463605781671658,0.189,7.258511700121992,13.526302169975231,0.537,0.5415696277401945,0.9463605781671658,0.572,6.082954419429966,11.583675280026618,0.525,0.6302909319433664,0.99626631178145,0.633,0.7,0.1,0.8,0.5,0.3,0.8,-1.4,0.0,-1.3,0.57,0.112,0.382,5.7,21.8,13.8,6.4,1.1,1.5,12.6,21.2,-0.2,-1.6,-1.8
Brandon Bradley,PF,202,24,0.514,202535,2045,PF sf ,SR,79.0,220,86.0,31.0,9,13,8,13,10,8,7,4,10,11,12,6,5,9,132,11,1,202535,2045,College,10,42,0.0,0.0,1.571,17.262,0.358,19.191,6.381,7.100206916937631,14.569908365356191,0.504,0.4936446940585279,1.480934082175584,0.333,6.615430091634645,13.08897428318061,0.505,4.153118533845699,6.053798403783625,0.686,2.955956251847473,12.139778956934714,15.095735208782187,1.0552763819095476,1.1931634956465658,2.025739497522793,2.882057345551286,5.09806220867169,-3.002,4.416,11.959798994974877,0.3517587939698492,5.276381909547738,0.1418859000886786,0.2808158439255099,0.505,5.838013597398759,10.910434525569022,0.535,0.6296186816435118,1.900679869937925,0.331,33.83,34.111,17.862273167013576,8.657031456128522,16.120899416610477,0.554,0.557005071677758,1.8088006801325087,0.308,8.102957990091172,14.30623552519715,0.566,0.8384392131570461,1.2605904253759783,0.665,6.563865028876316,11.658995631907596,0.563,0.6918589311365835,1.3983758904752133,0.495,-0.3,0.2,-0.1,0.1,0.2,0.3,-0.5,-2.2,-2.7,0.547,0.102,0.416,6.8,27.4,17.3,3.6,1.2,3.7,14.3,18.3,-0.7,-1.2,-1.9
Teddy Griffin,PF,202,24,0.514,205484,2045,PF C ,SR,78.0,225,82.0,31.5,7,7,14,15,13,11,15,17,11,6,9,13,6,17,155,12,3,205484,2045,College,33,33,0.0,0.0,0.0,25.212,7.001,32.333,7.787,5.526906616150986,10.047007647512803,0.574,0.4770925419209991,1.3839191749105453,0.345,5.049814074229986,8.66133445590402,0.583,2.1293762716621063,4.409597979372763,0.483,4.200869992282327,13.249261014814683,17.45013100709701,3.350171893636427,1.799800605180767,2.331520123135046,3.5080333964779347,4.451401885505395,-1.605,4.291,9.776889075984004,0.106995018592577,4.037746439346103,0.0,0.0,,4.89195257138848,8.026380411141513,0.609,0.159615519539746,0.640216094857223,0.249,57.012,57.173,14.99833837650639,7.36536477008378,14.632781207912826,0.512,0.2623616042537561,0.6891364805065329,0.381,7.101254088468332,13.9418956500446,0.509,1.0057194829727318,1.4307452818638169,0.703,5.618036485753765,11.661098770398617,0.482,0.4739999650184527,0.8465534430587864,0.56,-0.2,1.5,1.4,0.1,0.5,0.6,-0.8,0.6,-0.2,0.57,0.138,0.439,9.7,29.8,19.9,11.0,1.8,4.2,22.6,14.1,0.4,2.0,2.4
Karl Andersen,PF,811,24,0.501,204739,2045,PF sg ,SR,78.5,220,85.0,31.0,13,5,8,11,6,12,8,7,9,6,11,11,12,14,127,11,1,204739,2045,College,38,38,0.0,0.0,0.0,28.843,3.792,32.632,12.054,8.137608253762192,15.018020941871788,0.543,0.0444117998735971,0.134943545769776,0.329,8.093196453888595,14.879661103804043,0.544,4.270365372461268,6.473873904651282,0.66,2.6527509693729394,10.805008944543829,13.457759913916767,1.5749107493637158,1.4328307351563163,1.838316722037652,2.384572023982372,4.124712496805519,4.71,3.602,15.55267068650394,0.2698870915395521,5.170558392976103,0.2698870915395521,0.357002545137762,0.756,7.461182378764327,13.842816391370445,0.539,0.3125907452641648,0.6713014365509113,0.466,58.543,58.695,9.598773319703554,4.703978192350285,12.19695033648522,0.393,0.1771871539313399,0.938751171309311,0.189,4.5284947610529,11.253087997274044,0.402,0.2691881761649203,0.983047959792146,0.274,3.7669307436749295,9.19158361018826,0.41,0.4940795638470057,1.0784564272936366,0.458,0.7,2.5,3.3,0.1,0.6,0.7,3.7,8.7,12.3,0.576,0.009,0.431,5.8,21.1,13.9,5.2,1.4,3.4,11.8,18.3,1.3,3.2,4.5
Pablo Arellano,PF,801,24,0.503,200149,2045,PF sf ,RS SR,79.0,205,82.25,30.0,11,12,7,6,13,9,13,17,11,9,13,10,14,14,162,12,3,200149,2045,College,36,36,0.0,0.0,0.0,30.639,1.082,31.693,13.584,9.656994892167992,17.983825198637913,0.548,0.3901816118047673,1.4755959137343928,0.264,9.265039727582293,16.501135073779796,0.561,4.38599602724177,6.3049801362088544,0.696,4.974815550510783,14.63388676032354,19.608702310834325,1.525255391600454,2.020363275152547,0.6900099333049525,2.8075340522133936,4.973747694054207,-1.307,4.294,16.453249148694663,0.2944097616345063,5.074134506242906,0.4930476730987514,0.739571509648127,0.667,7.738010783200909,13.54816969353008,0.571,1.0339812712826333,2.2151674233825203,0.467,56.384,56.376,17.787711082730244,8.52313041010359,15.371789413935009,0.579,0.7396764580672627,1.328579537391798,0.557,7.783453952036328,14.041436072087416,0.554,0.3920107847310912,0.7857953739179793,0.499,6.994110969206756,12.072513126152977,0.579,0.3920107847310912,1.1849013764722578,0.331,1.6,1.1,2.7,0.4,0.2,0.6,1.1,-0.2,0.9,0.58,0.082,0.351,10.9,31.0,21.1,5.6,2.0,1.3,11.9,21.5,1.1,0.7,1.8
Grant Frost,PF,754,24,0.518,197337,2045,PF SF c ,RS SR,78.0,200,82.0,35.0,16,7,9,6,14,15,15,10,14,15,14,8,13,14,169,12,3,197337,2045,College,32,32,0.187,0.0,2.281,28.064,0.593,31.188,13.158,9.350600213256287,16.49812540845458,0.567,0.0,0.0533140714752519,0.0,9.350600213256287,16.443091528222062,0.569,3.92460358408145,7.039177243490524,0.558,4.137859869982458,15.57912048378531,19.716980353767767,1.8298765177312284,1.6600140475904956,2.1945077347403767,2.471365184191518,4.659688554639988,3.563,3.788,16.876483335053145,0.3216042376087779,5.267774223506346,0.3749183090840298,0.8065903071578441,0.465,8.064183262821174,13.541774154713996,0.596,0.9166580676228804,2.093007257592956,0.438,58.146,58.373,10.705291830126942,5.137649255649016,12.367018998509586,0.433,0.4265670772446165,1.447587069364261,0.295,4.709369057612252,10.92285817072962,0.431,0.8017405307248214,1.0193068713274973,0.787,3.424528463501962,8.406283727065595,0.407,0.4813869425933222,1.4972675723365254,0.322,1.5,4.0,5.5,0.6,1.2,1.8,3.3,8.0,11.4,0.577,0.003,0.427,8.6,34.0,21.0,6.4,1.7,4.2,11.2,19.6,2.1,3.8,5.9
Darren Ellis,PF,369,24,0.518,199845,2045,PF C ,RS SR,80.5,220,84.0,28.0,10,12,13,12,14,10,13,9,11,5,5,13,10,11,148,11,3,199845,2045,College,38,38,0.0,0.0,0.0,29.816,0.474,30.289,11.209,8.016631547260685,13.711619506321494,0.588,0.0997140276941601,0.1994280553883202,0.5,7.922561709813365,13.517835641180012,0.586,4.9499548464780245,6.733518964479229,0.735,3.909542444310656,13.306617729673045,17.216160173983702,2.577513546056593,1.1347889592150109,1.9718362608142013,2.77317880794702,4.879967042432868,8.0,3.422,15.051173991571345,0.0,5.794701986754967,0.0470349187236604,0.0470349187236604,1.0,7.476670680313065,12.67308850090307,0.59,0.3932119205298013,0.7939494280553883,0.495,53.152,53.402,14.19047975731246,7.044679974532789,14.040672633983748,0.505,0.0992472192052732,0.5411782330249802,0.183,6.951050522452343,13.5069847571252,0.515,0.4924909179431481,1.0355417400097375,0.476,6.308752481180481,11.875959701883824,0.531,0.1479345342871053,0.5898655481068125,0.251,1.9,1.8,3.6,0.7,0.6,1.3,1.5,1.5,3.1,0.632,0.015,0.491,8.5,29.3,18.8,8.2,1.1,3.8,14.3,17.5,2.8,0.4,3.2
Arnie Harvey,PF,815,24,0.497,207649,2045,PF sf c ,RS SO,77.0,160,78.0,32.0,5,13,12,13,13,8,10,12,8,6,11,5,11,8,145,11,3,207649,2045,College,42,42,0.0,0.0,0.0,27.498,0.0,27.498,7.407,5.6358137175705885,13.060058988183576,0.461,0.758956247299506,2.547387800341906,0.298,4.87497886569856,10.512671187841672,0.464,1.876725967951006,2.3726775750972173,0.791,4.335819353384306,11.236251815797916,15.57207116918222,1.3413236647818,1.9770973644990288,0.2697756900032071,2.282504555616089,4.848416246910785,6.048,6.9,8.318461047134189,0.2686404538708647,3.308222652213935,0.1765888298172117,0.2667618492983412,0.662,3.9788844846048352,8.22828802765306,0.484,0.7157483421314648,2.013864101745224,0.355,53.231,53.007,17.92027468070255,8.800724432622106,15.858282868300416,0.565,0.3112796423113929,1.0772162167260928,0.289,8.487558247023978,14.779180108287584,0.574,0.3150527288848643,0.5810553323146,0.542,7.638613767992908,12.936027317146792,0.59,0.5357782934329428,1.2583243722527215,0.426,-0.7,-0.3,-1.0,-0.3,-0.2,-0.5,3.2,0.9,4.1,0.493,0.195,0.182,9.2,25.0,16.9,3.9,2.0,0.5,13.9,14.5,-0.4,0.0,-0.4
Troy Bechtel,PF,878,24,0.519,212923,2045,PF c ,RS FR,80.0,235,87.0,33.0,12,8,7,5,7,7,10,9,9,9,10,9,12,11,124,11,2,212923,2045,College,41,41,0.0,0.0,0.0,29.708,0.585,30.292,11.195,7.788339783488792,14.353230725330384,0.559,0.4779654366784969,1.259117904085891,0.38,7.310374346810295,13.095896274366428,0.558,3.9146796026466446,5.610743521606534,0.698,2.828556651388418,10.341386928943054,13.169943580331472,1.2145315760375242,2.389352148813342,2.4338963723184377,3.390344384797846,5.518138407811275,5.002,4.896,13.486472508070127,0.0891726560967345,4.743985304346276,0.0891726560967345,0.25860070268053,0.345,6.611260723011895,11.223270496335005,0.589,0.563571186531362,1.6086747159850905,0.35,56.071,56.124,13.598460551635664,6.651343453780914,16.429691397619557,0.414,0.3029007198346519,1.3897797733589907,0.218,6.344879196065854,15.036348086380158,0.422,0.171049818259568,0.4757323070344238,0.36,5.56268263131637,13.12272824460124,0.424,0.6111467464899152,1.4325422279238829,0.427,-0.2,1.5,1.3,0.2,0.6,0.8,-1.0,6.0,5.0,0.593,0.088,0.391,6.2,22.5,14.3,4.0,2.4,4.4,16.8,18.1,-0.6,3.7,3.1
Dalton Whitehead,PF,11,25,0.504,202859,2045,PF C sf ,SR,79.0,220,82.0,32.5,7,13,11,9,17,13,12,9,9,12,14,6,14,11,165,11,3,202859,2045,College,38,38,0.026,0.0,0.0,33.024,0.632,33.684,17.052,11.26306780997768,20.13659322403638,0.576,0.6628295269578641,1.98513248200292,0.334,10.59856023358448,18.149782692598123,0.584,5.433524071619149,6.9320222173745245,0.784,4.857953115298776,14.264919941775837,19.122873057074614,1.5891128152635374,2.6016831467817765,1.5844334019307669,3.401406205426812,4.226271143904031,2.763,5.196,18.106153407279376,0.6192002416391187,5.300958166227576,0.9699125736244189,1.411239575117883,0.687,8.07812998170926,13.11563438658903,0.616,1.5454835299447922,3.621230681455876,0.427,59.593,59.769,12.063109638775954,5.944553196473088,12.416135454834446,0.486,0.1756763539627566,0.9235556894042064,0.19,5.768876842510331,11.49257976543024,0.502,0.4801820341648681,0.8365540664893173,0.574,4.887148856430591,9.595275142632469,0.509,0.3965266275159363,1.0557312319095185,0.376,2.1,2.8,4.9,0.5,0.7,1.2,-0.4,5.5,5.0,0.617,0.099,0.344,11.1,31.9,21.6,6.3,2.6,3.2,12.8,23.8,0.8,4.6,5.4
Carlos Muniz,PF,95,25,0.498,216046,2045,PF SF pg c ,FR,76.0,180,80.25,40.0,8,10,11,6,8,5,7,5,9,6,6,8,13,4,108,10,2,216046,2045,College,38,42,0.0,0.021,1.738,24.642,2.953,29.404,7.311,5.824895060377584,13.83412576839676,0.436,0.4237372431217299,1.8938866453140228,0.224,5.399168440527583,11.930292239441382,0.453,2.4668271430560806,3.411781088984821,0.723,3.171066504864026,8.425760286225401,11.596826791089429,1.3746593192352834,0.4273504273504273,0.2842377260981912,2.510593431078043,5.207712184456371,-1.619,6.39,8.90246085901287,0.0,3.881273996856785,0.0457556647502337,0.0935007062287385,0.489,4.360713788370104,9.330176855591144,0.467,0.9469433226570114,2.512582807806314,0.377,50.267,50.31,21.76704432518386,10.552574040946132,18.12562114887696,0.601,0.6638839196978732,1.7014510037765849,0.39,9.898628503279664,16.424170145100376,0.603,0.5684754521963824,0.759292387199364,0.749,8.425760286225401,13.818326376465912,0.61,0.8984297356390379,1.8425760286225403,0.488,-1.2,-2.5,-3.8,-0.4,-0.8,-1.2,0.1,-7.3,-7.1,0.474,0.137,0.247,7.3,18.5,13.0,4.4,0.4,0.5,14.1,16.2,-1.8,-5.4,-7.2
Dion Ott,PF,32,25,0.485,199567,2045,PF C ,RS SR,82.0,235,88.0,35.5,9,11,14,9,10,14,5,9,12,12,4,17,12,8,141,11,2,199567,2045,College,43,43,0.0,0.0,0.0,26.046,0.0,26.046,15.071,10.86352007711987,17.031255793259426,0.669,1.075228949612547,2.2394423640206145,0.48,9.788291127507325,14.791813429238813,0.662,5.133291312891624,8.49430870193912,0.604,4.352823402914241,11.513578644916118,15.86640204783036,0.9899521708501724,2.9752525720641394,1.8574474001297616,2.4563419969596976,4.484196867179534,6.533,5.613,18.0212079641096,0.1742612435578955,5.261206481035186,0.1279151681435616,0.1279151681435616,1.0,8.837269660005191,13.193800748952578,0.67,0.774906380927663,1.4663898261095252,0.528,53.942,53.945,13.406247103531374,6.380572805635369,13.923440541292056,0.482,0.6488089721012141,2.1558995272963206,0.301,5.733617573454445,11.769394753916028,0.487,0.3892853832607285,0.4745574195940309,0.82,3.968857169339142,8.49198257484475,0.467,1.3773287607748632,2.801001019556956,0.492,2.8,1.4,4.3,0.4,0.1,0.5,4.9,8.0,13.0,0.673,0.131,0.499,10.3,26.2,18.4,3.1,3.0,3.7,10.6,20.8,5.3,4.5,9.8
Patrick Potts,PF,810,25,0.491,212785,2045,PF SG sf c ,SO,79.0,235,87.0,29.5,8,13,11,9,7,10,6,14,9,8,11,9,5,5,130,11,3,212785,2045,College,0,44,0.0,0.0,0.0,17.591,0.0,17.591,7.159,7.983845005706929,16.561795779800406,0.52,1.2613772717960725,3.462202581287132,0.364,6.716614475109017,13.105446457315113,0.513,3.72267259796892,4.659194006262988,0.799,3.058327723960315,11.234996469757592,14.293324193717908,1.6623254997219703,1.2032242880677808,2.268180748411391,2.7188387134537155,4.545187102847729,4.274,8.318,9.45008633556733,0.0,4.325558254558225,0.1375515818431912,0.1960841698615704,0.701,4.591881530041851,8.920366414000997,0.515,1.9930346220258133,3.9860692440516265,0.5,34.169,33.992,16.11849847022829,7.890091786302659,15.709578724405745,0.513,0.3324311602730054,1.8063073664391625,0.184,7.554718757354673,13.909155095316544,0.543,0.8031301482701814,1.1355613085431866,0.707,6.213226641562721,11.364438691456815,0.547,0.5324782301718052,1.4062132266415628,0.379,0.4,0.5,0.9,-0.1,-0.1,-0.2,0.5,0.2,0.6,0.563,0.209,0.281,6.5,24.1,15.2,5.2,1.2,4.0,12.7,18.9,-0.3,0.1,-0.2
Wilson Winkler,PF,810,25,0.491,204549,2045,PF C ,SR,82.0,220,83.25,29.0,11,12,7,7,9,17,6,12,9,7,13,7,12,6,142,10,2,204549,2045,College,44,44,0.0,0.0,0.0,22.363,0.0,22.363,10.09,9.267022942965076,17.905187505758775,0.528,0.3639546669123745,1.4120519671980098,0.258,8.900764765502627,16.493135538560768,0.54,4.342117386897632,7.117847599742007,0.61,3.402285082465678,10.679724035745704,14.082009118211383,1.5663871740532571,1.898411816455989,2.000277816363384,2.5638072422371696,4.20891790526462,-0.295,5.723,14.765502626002029,0.3155809453607298,5.5998341472403945,0.1520316963051691,0.3132774348106514,0.485,7.226112595595688,12.6647010043306,0.571,1.5249239841518476,3.5082465677692807,0.435,43.412,43.194,14.41635412325786,6.943093948233551,14.995138213640782,0.481,0.5278510904292263,1.7872852711024678,0.295,6.419873130527389,13.205537806176782,0.486,0.7848312265592443,1.368245589665231,0.574,4.942816131870166,10.100939945362782,0.489,0.680650090290318,1.7363522711487704,0.392,1.1,0.9,1.9,0.1,0.0,0.1,3.4,4.2,7.6,0.552,0.079,0.398,7.2,22.9,15.0,5.1,1.9,3.5,10.9,20.9,0.4,2.5,2.9
Reggie Grantham,PF,791,25,0.502,211353,2045,PF SF ,SO,78.5,205,81.0,32.5,5,12,4,10,9,8,7,15,11,5,3,6,10,10,121,11,2,211353,2045,College,13,41,0.0,0.559,2.854,23.245,0.0,26.684,7.684,6.12624015024701,12.893479769730126,0.496,0.5450536888090475,1.692320254766668,0.322,5.577103662270853,11.203200914547017,0.498,2.8926632098967056,4.131792757114278,0.7,2.786510431551872,9.847326688273304,12.633837119825175,1.8882946147878987,1.0456796917996698,0.9947206424916936,2.8885804107295963,4.871685113842517,-0.706,7.777,8.26562691381211,0.2490507491936472,3.384640509533336,0.0,0.0,,4.133834156697832,7.220430327032214,0.573,1.4453109051565751,3.984811987098355,0.363,48.986,49.059,17.7459793310096,8.451048737234759,16.060253979901752,0.553,0.8479585804847225,2.6824843555718627,0.316,7.611243604639312,13.373692900385253,0.569,0.4993986832181659,0.9947206424916936,0.502,6.066165229621476,10.189771499622903,0.595,1.0456796917996698,2.1871623962983344,0.478,-0.8,-0.8,-1.6,-0.2,-0.2,-0.4,-0.4,-2.8,-3.3,0.533,0.131,0.32,6.0,20.8,13.4,5.7,1.0,1.8,16.4,15.7,-0.9,-1.8,-2.7
Devin Fontenot,PF,398,25,0.498,205989,2045,PF sf c ,RS SO,79.0,205,80.0,35.5,11,6,9,5,12,12,11,14,6,10,13,11,17,8,140,11,2,205989,2045,College,42,42,0.0,0.0,0.0,29.548,0.285,29.837,10.785,6.706094793168001,13.766711396053871,0.494,0.1987972764773122,0.709043619435747,0.28,6.507297516690688,13.05435448867684,0.498,4.257575004555771,6.62823252654772,0.642,3.192352931431506,11.508493846976991,14.7008467784085,1.2607060616602888,1.9512439807383628,1.0751070090957733,2.403790401404834,4.899010165864099,6.048,3.769,11.990789059523218,0.394281265013336,5.089210277819194,0.5500057982538973,1.2242598943061147,0.449,5.447045375478356,9.862001557245332,0.552,0.5085896989877906,1.9747196130079685,0.258,60.363,59.808,12.740770465489568,6.169743178170144,13.459737827715356,0.473,0.3962680577849117,1.0349785981808457,0.383,5.771803103263777,12.4214151952916,0.465,0.2374264312466559,0.9162653825575174,0.259,5.21669341894061,10.74438202247191,0.486,0.3160112359550561,0.7540797217763511,0.419,0.0,1.6,1.6,-0.1,0.3,0.2,3.3,6.2,9.5,0.535,0.052,0.481,6.7,25.1,15.7,3.7,2.0,1.9,12.6,17.2,0.5,2.2,2.7
Dajon Powell,PF,795,25,0.512,202149,2045,PF SF pg ,SR,78.5,205,82.0,26.0,10,13,5,7,10,11,10,13,13,9,10,6,13,15,152,11,2,202149,2045,College,41,41,0.073,0.0,0.0,32.146,0.023,32.244,14.195,9.550392542577136,19.104329487656617,0.51,0.3898842752582983,1.2529462845800767,0.311,9.164052669821183,17.854927605578887,0.513,5.6657274000035445,7.305013557339571,0.776,4.49607457422865,11.666548572238362,16.162623146467013,1.5152320697538413,1.6421030255792533,1.2488485793240274,2.162085526432382,4.665910862325515,-4.172,5.089,15.47308912400092,0.0886100625587041,5.405213816080954,0.3455792439789463,0.6043206266503625,0.572,7.388307016144753,13.704432275329188,0.539,1.4266220071951372,3.5444025023481665,0.403,56.427,56.452,15.553036207751717,7.473605895273862,15.338694820378375,0.507,0.6022815843548501,1.555303620775172,0.387,6.866010061645292,13.78161978317863,0.498,0.8644512151916672,1.3817048111670092,0.626,5.057393892156168,10.410614327216042,0.486,0.9512506199957488,1.9839863955218595,0.479,2.0,0.8,2.9,0.6,0.3,0.9,4.7,3.4,8.1,0.564,0.066,0.382,9.3,25.4,17.1,5.8,1.6,2.1,8.8,21.8,1.5,1.2,2.7
Luis Villa,PF,761,25,0.512,205815,2045,PF sf c ,JR,76.0,200,81.25,35.0,8,11,8,7,12,6,11,16,7,11,6,5,8,10,133,10,2,205815,2045,College,40,40,0.0,0.0,0.0,27.549,5.723,33.299,10.172,6.7090764895465975,17.167541298955502,0.436,1.56083897203989,4.765199196800702,0.328,5.149924910989994,12.4023421021548,0.415,2.1936115282722777,3.46084403422034,0.634,3.035620876432175,11.341909595184704,14.37753047161688,1.307729949546935,1.6877139147881506,0.2107534858626561,3.626208595582404,4.675355330377165,-14.3,10.18,6.832256213826502,0.1687393483286367,3.924877242124091,0.1265545112464775,0.1265545112464775,1.0,3.2904172924084167,7.338474258812414,0.448,1.7329531073350994,4.935625938612625,0.351,59.263,59.311,19.80914164320278,9.733438991080911,15.556979312437829,0.637,0.3372055773802498,1.1380688236583434,0.296,9.397919441587565,14.417224460892584,0.652,1.1785334929439732,1.6017264925561867,0.736,7.841715701977709,11.67405708890425,0.672,0.3793562745527811,1.1397548515452447,0.333,-1.9,-1.2,-3.2,-0.4,-0.2,-0.6,-5.3,-6.6,-11.9,0.459,0.278,0.202,6.4,27.2,16.1,4.8,1.7,0.4,16.2,20.4,-5.5,-2.0,-7.5
